Date/Time,mean_water_velocity_ft/s,gage_height_ft,discharge_ft3/s
08/02/2017 06:15   CDT,0.84,5.78,770
08/02/2017 06:30   CDT,0.80,5.79,740
08/02/2017 06:45   CDT,0.76,5.80,702
08/02/2017 07:00   CDT,0.74,5.82,688
08/02/2017 07:15   CDT,0.70,5.83,650
08/02/2017 07:30   CDT,0.70,5.84,651
08/02/2017 07:45   CDT,0.70,5.85,651
08/02/2017 08:00   CDT,0.71,5.87,660
08/02/2017 08:15   CDT,0.64,5.88,599
08/02/2017 08:30   CDT,0.69,5.89,646
08/02/2017 08:45   CDT,0.66,5.90,616
08/02/2017 09:00   CDT,0.65,5.91,608
08/02/2017 09:15   CDT,0.65,5.93,610
08/02/2017 09:30   CDT,0.63,5.94,595
08/02/2017 09:45   CDT,0.63,5.96,588
08/02/2017 10:00   CDT,0.63,5.97,588
08/02/2017 10:15   CDT,0.59,5.98,558
08/02/2017 10:30   CDT,0.60,5.99,566
08/02/2017 10:45   CDT,0.59,6.01,559
08/02/2017 11:00   CDT,0.59,6.01,559
08/02/2017 11:15   CDT,0.61,6.02,576
08/02/2017 11:30   CDT,0.58,6.02,552
08/02/2017 11:45   CDT,0.58,6.03,553
08/02/2017 12:00   CDT,0.58,6.04,545
08/02/2017 12:15   CDT,0.61,6.04,577
08/02/2017 12:30   CDT,0.59,6.05,562
08/02/2017 12:45   CDT,0.57,6.05,538
08/02/2017 13:00   CDT,0.61,6.06,578
08/02/2017 13:15   CDT,0.61,6.06,578
08/02/2017 13:30   CDT,0.60,6.06,570
08/02/2017 13:45   CDT,0.58,6.06,554
08/02/2017 14:00   CDT,0.61,6.06,578
08/02/2017 14:15   CDT,0.59,6.06,562
08/02/2017 14:30   CDT,0.63,6.06,594
08/02/2017 14:45   CDT,0.64,6.06,610
08/02/2017 15:00   CDT,0.61,6.06,578
08/02/2017 15:15   CDT,0.63,6.06,594
08/02/2017 15:30   CDT,0.63,6.06,602
08/02/2017 15:45   CDT,0.62,6.06,586
08/02/2017 16:00   CDT,0.63,6.06,602
08/02/2017 16:15   CDT,0.65,6.06,618
08/02/2017 16:30   CDT,0.65,6.05,617
08/02/2017 16:45   CDT,0.67,6.05,633
08/02/2017 17:00   CDT,0.67,6.04,632
08/02/2017 17:15   CDT,0.69,6.04,656
08/02/2017 17:30   CDT,0.69,6.03,655
08/02/2017 17:45   CDT,0.68,6.03,639
08/02/2017 18:00   CDT,0.72,6.02,678
08/02/2017 18:15   CDT,0.70,6.01,662
08/02/2017 18:30   CDT,0.68,6.02,647
08/02/2017 18:45   CDT,0.63,6.07,594
08/02/2017 19:00   CDT,0.38,6.31,373
08/02/2017 19:15   CDT,-0.32,6.78,-322
08/02/2017 19:30   CDT,-0.91,7.13,-954
08/02/2017 19:45   CDT,-0.95,7.24,-1010
08/02/2017 20:00   CDT,-0.77,7.21,-811
08/02/2017 20:15   CDT,-0.56,7.15,-588
08/02/2017 20:30   CDT,-0.37,7.08,-383
08/02/2017 20:45   CDT,-0.15,7.02,-156
08/02/2017 21:00   CDT,0.04,6.98,43.2
08/02/2017 21:15   CDT,0.23,6.94,241
08/02/2017 21:30   CDT,0.33,6.89,343
08/02/2017 21:45   CDT,0.43,6.85,435
08/02/2017 22:00   CDT,0.46,6.82,468
08/02/2017 22:15   CDT,0.52,6.79,526
08/02/2017 22:30   CDT,0.58,6.77,585
08/02/2017 22:45   CDT,0.57,6.73,574
08/02/2017 23:00   CDT,0.58,6.71,581
08/02/2017 23:15   CDT,0.63,6.68,630
08/02/2017 23:30   CDT,0.62,6.65,620
08/02/2017 23:45   CDT,0.64,6.63,644
08/03/2017 00:00   CDT,0.67,6.60,667
08/03/2017 00:15   CDT,0.68,6.57,674
08/03/2017 00:30   CDT,0.69,6.55,689
08/03/2017 00:45   CDT,0.68,6.52,679
08/03/2017 01:00   CDT,0.73,6.50,719
08/03/2017 01:15   CDT,0.72,6.48,709
08/03/2017 01:30   CDT,0.73,6.46,716
08/03/2017 01:45   CDT,0.77,6.44,756
08/03/2017 02:00   CDT,0.75,6.43,739
08/03/2017 02:15   CDT,0.77,6.41,754
08/03/2017 02:30   CDT,0.79,6.39,777
08/03/2017 02:45   CDT,0.78,6.37,759
08/03/2017 03:00   CDT,0.75,6.36,734
08/03/2017 03:15   CDT,0.79,6.34,773
08/03/2017 03:30   CDT,0.82,6.33,797
08/03/2017 03:45   CDT,0.81,6.31,787
08/03/2017 04:00   CDT,0.82,6.30,794
08/03/2017 04:15   CDT,0.82,6.28,793
08/03/2017 04:30   CDT,0.81,6.28,785
08/03/2017 04:45   CDT,0.86,6.26,832
08/03/2017 05:00   CDT,0.84,6.25,815
08/03/2017 05:15   CDT,0.84,6.25,815
08/03/2017 05:30   CDT,0.86,6.24,830
08/03/2017 05:45   CDT,0.87,6.23,837
08/03/2017 06:00   CDT,0.83,6.22,796
08/03/2017 06:15   CDT,0.85,6.21,820
08/03/2017 06:30   CDT,0.87,6.21,836
08/03/2017 06:45   CDT,0.82,6.21,787
08/03/2017 07:00   CDT,0.83,6.21,795
08/03/2017 07:15   CDT,0.86,6.21,828
08/03/2017 07:30   CDT,0.81,6.22,780
08/03/2017 07:45   CDT,0.81,6.23,781
08/03/2017 08:00   CDT,0.79,6.24,757
08/03/2017 08:15   CDT,0.79,6.24,757
08/03/2017 08:30   CDT,0.75,6.25,726
08/03/2017 08:45   CDT,0.77,6.26,743
08/03/2017 09:00   CDT,0.73,6.27,711
08/03/2017 09:15   CDT,0.76,6.29,737
08/03/2017 09:30   CDT,0.69,6.27,671
08/03/2017 09:45   CDT,0.69,6.29,672
08/03/2017 10:00   CDT,0.68,6.31,657
08/03/2017 10:15   CDT,0.67,6.30,648
08/03/2017 10:30   CDT,0.68,6.33,667
08/03/2017 10:45   CDT,0.65,6.32,633
08/03/2017 11:00   CDT,0.66,6.34,643
08/03/2017 11:15   CDT,0.63,6.34,610
08/03/2017 11:30   CDT,0.63,6.35,619
08/03/2017 11:45   CDT,0.58,6.35,570
08/03/2017 12:00   CDT,0.63,6.36,611
08/03/2017 12:15   CDT,0.62,6.36,603
08/03/2017 12:30   CDT,0.64,6.37,628
08/03/2017 12:45   CDT,0.60,6.37,587
08/03/2017 13:00   CDT,0.65,6.38,637
08/03/2017 13:15   CDT,0.63,6.38,621
08/03/2017 13:30   CDT,0.64,6.37,628
08/03/2017 13:45   CDT,0.66,6.36,644
08/03/2017 14:00   CDT,0.64,6.37,628
08/03/2017 14:15   CDT,0.68,6.36,660
08/03/2017 14:30   CDT,0.69,6.36,677
08/03/2017 14:45   CDT,0.69,6.35,676
08/03/2017 15:00   CDT,0.69,6.35,676
08/03/2017 15:15   CDT,0.68,6.35,668
08/03/2017 15:30   CDT,0.68,6.34,667
08/03/2017 15:45   CDT,0.69,6.34,675
08/03/2017 16:00   CDT,0.66,6.35,643
08/03/2017 16:15   CDT,0.68,6.36,660
08/03/2017 16:30   CDT,0.63,6.41,614
08/03/2017 16:45   CDT,0.30,6.69,303
08/03/2017 17:00   CDT,-0.68,7.35,-723
08/03/2017 17:15   CDT,-1.58,7.88,-1770
08/03/2017 17:30   CDT,-1.84,8.21,-2110
08/03/2017 17:45   CDT,-1.78,8.34,-2070
08/03/2017 18:00   CDT,-1.68,8.37,-1950
08/03/2017 18:15   CDT,-1.49,8.33,-1730
08/03/2017 18:30   CDT,-1.24,8.25,-1440
08/03/2017 18:45   CDT,-0.98,8.14,-1120
08/03/2017 19:00   CDT,-0.76,8.04,-861
08/03/2017 19:15   CDT,-0.50,7.95,-564
08/03/2017 19:30   CDT,-0.28,7.87,-308
08/03/2017 19:45   CDT,-0.07,7.81,-74.3
08/03/2017 20:00   CDT,0.08,7.77,92.6
08/03/2017 20:15   CDT,0.18,7.72,194
08/03/2017 20:30   CDT,0.25,7.69,276
08/03/2017 20:45   CDT,0.25,7.66,275
08/03/2017 21:00   CDT,0.29,7.63,320
08/03/2017 21:15   CDT,0.30,7.61,329
08/03/2017 21:30   CDT,0.32,7.58,346
08/03/2017 21:45   CDT,0.33,7.55,363
08/03/2017 22:00   CDT,0.35,7.53,381
08/03/2017 22:15   CDT,0.34,7.50,371
08/03/2017 22:30   CDT,0.37,7.49,398
08/03/2017 22:45   CDT,0.35,7.46,379
08/03/2017 23:00   CDT,0.36,7.44,387
08/03/2017 23:15   CDT,0.38,7.42,413
08/03/2017 23:30   CDT,0.39,7.40,421
08/03/2017 23:45   CDT,0.41,7.38,439
08/04/2017 00:00   CDT,0.42,7.36,447
08/04/2017 00:15   CDT,0.45,7.34,482
08/04/2017 00:30   CDT,0.48,7.32,516
08/04/2017 00:45   CDT,0.47,7.30,498
08/04/2017 01:00   CDT,0.50,7.28,532
08/04/2017 01:15   CDT,0.51,7.26,540
08/04/2017 01:30   CDT,0.53,7.24,566
08/04/2017 01:45   CDT,0.55,7.22,582
08/04/2017 02:00   CDT,0.59,7.20,625
08/04/2017 02:15   CDT,0.58,7.18,616
08/04/2017 02:30   CDT,0.59,7.17,624
08/04/2017 02:45   CDT,0.62,7.15,649
08/04/2017 03:00   CDT,0.65,7.13,683
08/04/2017 03:15   CDT,0.66,7.11,690
08/04/2017 03:30   CDT,0.66,7.09,689
08/04/2017 03:45   CDT,0.68,7.08,715
08/04/2017 04:00   CDT,0.68,7.05,713
08/04/2017 04:15   CDT,0.68,7.04,703
08/04/2017 04:30   CDT,0.73,7.02,754
08/04/2017 04:45   CDT,0.76,7.01,788
08/04/2017 05:00   CDT,0.76,6.99,787
08/04/2017 05:15   CDT,0.74,6.97,768
08/04/2017 05:30   CDT,0.74,6.96,767
08/04/2017 05:45   CDT,0.77,6.94,792
08/04/2017 06:00   CDT,0.78,6.93,800
08/04/2017 06:15   CDT,0.84,6.92,859
08/04/2017 06:30   CDT,0.80,6.90,823
08/04/2017 06:45   CDT,0.86,6.89,882
08/04/2017 07:00   CDT,0.82,6.88,839
08/04/2017 07:15   CDT,0.84,6.87,855
08/04/2017 07:30   CDT,0.87,6.86,888
08/04/2017 07:45   CDT,0.87,6.85,888
08/04/2017 08:00   CDT,0.89,6.84,912
08/04/2017 08:15   CDT,0.90,6.84,921
08/04/2017 08:30   CDT,0.89,6.82,902
08/04/2017 08:45   CDT,0.91,6.82,928
08/04/2017 09:00   CDT,0.89,6.81,901
08/04/2017 09:15   CDT,0.89,6.81,910
08/04/2017 09:30   CDT,0.89,6.80,901
08/04/2017 09:45   CDT,0.88,6.80,892
08/04/2017 10:00   CDT,0.90,6.80,918
08/04/2017 10:15   CDT,0.94,6.79,951
08/04/2017 10:30   CDT,0.89,6.79,900
08/04/2017 10:45   CDT,0.90,6.78,916
08/04/2017 11:00   CDT,0.89,6.78,907
08/04/2017 11:15   CDT,0.87,6.78,882
08/04/2017 11:30   CDT,0.86,6.78,874
08/04/2017 11:45   CDT,0.90,6.78,916
08/04/2017 12:00   CDT,0.84,6.77,847
08/04/2017 12:15   CDT,0.84,6.77,856
08/04/2017 12:30   CDT,0.88,6.77,890
08/04/2017 12:45   CDT,0.86,6.75,871
08/04/2017 13:00   CDT,0.89,6.75,896
08/04/2017 13:15   CDT,0.86,6.76,872
08/04/2017 13:30   CDT,0.88,6.76,889
08/04/2017 13:45   CDT,0.89,6.76,906
08/04/2017 14:00   CDT,0.87,6.75,880
08/04/2017 14:15   CDT,0.91,6.74,921
08/04/2017 14:30   CDT,0.85,6.74,862
08/04/2017 14:45   CDT,0.84,6.73,844
08/04/2017 15:00   CDT,0.89,6.73,895
08/04/2017 15:15   CDT,0.89,6.72,894
08/04/2017 15:30   CDT,0.88,6.72,886
08/04/2017 15:45   CDT,0.89,6.71,893
08/04/2017 16:00   CDT,0.90,6.70,909
08/04/2017 16:15   CDT,0.91,6.70,918
08/04/2017 16:30   CDT,0.91,6.68,916
08/04/2017 16:45   CDT,0.91,6.67,915
08/04/2017 17:00   CDT,0.91,6.67,915
08/04/2017 17:15   CDT,0.92,6.66,923
08/04/2017 17:30   CDT,0.93,6.66,931
08/04/2017 17:45   CDT,0.90,6.65,905
08/04/2017 18:00   CDT,0.96,6.64,963
08/04/2017 18:15   CDT,0.91,6.64,912
08/04/2017 18:30   CDT,0.93,6.63,928
08/04/2017 18:45   CDT,0.91,6.62,911
08/04/2017 19:00   CDT,0.94,6.61,935
08/04/2017 19:15   CDT,0.92,6.60,917
08/04/2017 19:30   CDT,0.91,6.59,908
08/04/2017 19:45   CDT,0.94,6.59,942
08/04/2017 20:00   CDT,0.90,6.58,899
08/04/2017 20:15   CDT,0.95,6.57,948
08/04/2017 20:30   CDT,0.94,6.56,939
08/04/2017 20:45   CDT,0.94,6.55,938
08/04/2017 21:00   CDT,0.95,6.54,945
08/04/2017 21:15   CDT,0.97,6.53,961
08/04/2017 21:30   CDT,0.95,6.53,944
08/04/2017 21:45   CDT,0.94,6.52,935
08/04/2017 22:00   CDT,0.96,6.51,951
08/04/2017 22:15   CDT,0.99,6.50,983
08/04/2017 22:30   CDT,0.97,6.49,957
08/04/2017 22:45   CDT,0.98,6.48,965
08/04/2017 23:00   CDT,0.98,6.48,965
08/04/2017 23:15   CDT,0.97,6.47,956
08/04/2017 23:30   CDT,0.99,6.46,979
08/04/2017 23:45   CDT,0.99,6.45,978
08/05/2017 00:00   CDT,1.01,6.44,994
08/05/2017 00:15   CDT,0.97,6.43,952
08/05/2017 00:30   CDT,0.99,6.42,976
08/05/2017 00:45   CDT,1.04,6.41,1020
08/05/2017 01:00   CDT,0.99,6.40,974
08/05/2017 01:15   CDT,1.02,6.39,997
08/05/2017 01:30   CDT,1.02,6.38,996
08/05/2017 01:45   CDT,1.02,6.37,995
08/05/2017 02:00   CDT,0.99,6.37,963
08/05/2017 02:15   CDT,1.01,6.36,986
08/05/2017 02:30   CDT,1.03,6.35,1000
08/05/2017 02:45   CDT,1.03,6.34,1000
08/05/2017 03:00   CDT,1.02,6.32,991
08/05/2017 03:15   CDT,1.01,6.31,982
08/05/2017 03:30   CDT,1.03,6.31,998
08/05/2017 03:45   CDT,1.04,6.30,1010
08/05/2017 04:00   CDT,1.01,6.29,980
08/05/2017 04:15   CDT,1.07,6.27,1030
08/05/2017 04:30   CDT,1.04,6.27,1000
08/05/2017 04:45   CDT,1.04,6.26,1010
08/05/2017 05:00   CDT,1.04,6.25,1000
08/05/2017 05:15   CDT,1.03,6.23,990
08/05/2017 05:30   CDT,1.05,6.23,1010
08/05/2017 05:45   CDT,1.05,6.21,1010
08/05/2017 06:00   CDT,1.05,6.21,1010
08/05/2017 06:15   CDT,1.07,6.20,1030
08/05/2017 06:30   CDT,1.08,6.19,1030
08/05/2017 06:45   CDT,1.05,6.18,1010
08/05/2017 07:00   CDT,1.08,6.17,1030
08/05/2017 07:15   CDT,1.05,6.16,1010
08/05/2017 07:30   CDT,1.04,6.16,999
08/05/2017 07:45   CDT,1.04,6.14,989
08/05/2017 08:00   CDT,1.04,6.14,989
08/05/2017 08:15   CDT,1.10,6.14,1050
08/05/2017 08:30   CDT,1.04,6.13,996
08/05/2017 08:45   CDT,1.05,6.13,1000
08/05/2017 09:00   CDT,1.06,6.13,1010
08/05/2017 09:15   CDT,1.03,6.13,981
08/05/2017 09:30   CDT,1.04,6.13,989
08/05/2017 09:45   CDT,1.01,6.13,965
08/05/2017 10:00   CDT,1.00,6.14,958
08/05/2017 10:15   CDT,0.98,6.14,934
08/05/2017 10:30   CDT,0.96,6.15,919
08/05/2017 10:45   CDT,0.99,6.15,943
08/05/2017 11:00   CDT,0.96,6.16,919
08/05/2017 11:15   CDT,0.94,6.17,896
08/05/2017 11:30   CDT,0.93,6.18,889
08/05/2017 11:45   CDT,0.92,6.19,882
08/05/2017 12:00   CDT,0.91,6.20,875
08/05/2017 12:15   CDT,0.91,6.21,876
08/05/2017 12:30   CDT,0.90,6.22,869
08/05/2017 12:45   CDT,0.87,6.22,836
08/05/2017 13:00   CDT,0.89,6.24,862
08/05/2017 13:15   CDT,0.84,6.25,815
08/05/2017 13:30   CDT,0.88,6.26,848
08/05/2017 13:45   CDT,0.83,6.26,799
08/05/2017 14:00   CDT,0.85,6.26,824
08/05/2017 14:15   CDT,0.81,6.27,784
08/05/2017 14:30   CDT,0.84,6.27,816
08/05/2017 14:45   CDT,0.84,6.27,808
08/05/2017 15:00   CDT,0.84,6.28,817
08/05/2017 15:15   CDT,0.85,6.28,825
08/05/2017 15:30   CDT,0.86,6.27,832
08/05/2017 15:45   CDT,0.83,6.28,801
08/05/2017 16:00   CDT,0.86,6.28,833
08/05/2017 16:15   CDT,0.87,6.28,841
08/05/2017 16:30   CDT,0.86,6.28,833
08/05/2017 16:45   CDT,0.87,6.27,840
08/05/2017 17:00   CDT,0.87,6.27,840
08/05/2017 17:15   CDT,0.86,6.26,832
08/05/2017 17:30   CDT,0.91,6.26,880
08/05/2017 17:45   CDT,0.87,6.26,840
08/05/2017 18:00   CDT,0.92,6.25,887
08/05/2017 18:15   CDT,0.93,6.25,895
08/05/2017 18:30   CDT,0.89,6.24,854
08/05/2017 18:45   CDT,0.89,6.24,854
08/05/2017 19:00   CDT,0.91,6.21,876
08/05/2017 19:15   CDT,0.88,6.23,845
08/05/2017 19:30   CDT,0.92,6.22,885
08/05/2017 19:45   CDT,0.91,6.22,877
08/05/2017 20:00   CDT,0.93,6.20,891
08/05/2017 20:15   CDT,0.91,6.21,876
08/05/2017 20:30   CDT,0.90,6.20,867
08/05/2017 20:45   CDT,0.89,6.20,859
08/05/2017 21:00   CDT,0.90,6.19,866
08/05/2017 21:15   CDT,0.93,6.19,890
08/05/2017 21:30   CDT,0.92,6.18,881
08/05/2017 21:45   CDT,0.89,6.18,857
08/05/2017 22:00   CDT,0.92,6.17,880
08/05/2017 22:15   CDT,0.91,6.17,872
08/05/2017 22:30   CDT,0.92,6.17,880
08/05/2017 22:45   CDT,0.94,6.16,895
08/05/2017 23:00   CDT,0.93,6.16,887
08/05/2017 23:15   CDT,0.91,6.15,871
08/05/2017 23:30   CDT,0.93,6.14,886
08/05/2017 23:45   CDT,0.91,6.14,870
08/06/2017 00:00   CDT,0.94,6.14,894
08/06/2017 00:15   CDT,0.91,6.13,869
08/06/2017 00:30   CDT,0.94,6.13,901
08/06/2017 00:45   CDT,0.93,6.13,885
08/06/2017 01:00   CDT,0.92,6.11,875
08/06/2017 01:15   CDT,0.94,6.11,891
08/06/2017 01:30   CDT,0.92,6.11,875
08/06/2017 01:45   CDT,0.93,6.10,882
08/06/2017 02:00   CDT,0.93,6.10,882
08/06/2017 02:15   CDT,0.94,6.09,897
08/06/2017 02:30   CDT,0.93,6.09,881
08/06/2017 02:45   CDT,0.98,6.08,928
08/06/2017 03:00   CDT,0.93,6.07,880
08/06/2017 03:15   CDT,0.94,6.07,888
08/06/2017 03:30   CDT,0.94,6.06,895
08/06/2017 03:45   CDT,0.95,6.05,902
08/06/2017 04:00   CDT,0.94,6.04,885
08/06/2017 04:15   CDT,0.95,6.03,900
08/06/2017 04:30   CDT,0.99,6.03,931
08/06/2017 04:45   CDT,1.00,6.02,946
08/06/2017 05:00   CDT,0.99,6.01,930
08/06/2017 05:15   CDT,0.97,6.00,913
08/06/2017 05:30   CDT,0.96,5.99,904
08/06/2017 05:45   CDT,0.99,5.99,936
08/06/2017 06:00   CDT,0.97,5.98,911
08/06/2017 06:15   CDT,0.98,5.97,918
08/06/2017 06:30   CDT,1.00,5.96,941
08/06/2017 06:45   CDT,0.99,5.95,932
08/06/2017 07:00   CDT,0.96,5.93,899
08/06/2017 07:15   CDT,0.99,5.94,931
08/06/2017 07:30   CDT,1.00,5.93,938
08/06/2017 07:45   CDT,0.99,5.92,921
08/06/2017 08:00   CDT,1.01,5.92,945
08/06/2017 08:15   CDT,0.96,5.91,897
08/06/2017 08:30   CDT,1.00,5.91,936
08/06/2017 08:45   CDT,1.01,5.90,943
08/06/2017 09:00   CDT,0.98,5.90,912
08/06/2017 09:15   CDT,0.98,5.89,911
08/06/2017 09:30   CDT,0.98,5.89,911
08/06/2017 09:45   CDT,0.96,5.90,896
08/06/2017 10:00   CDT,0.95,5.90,888
08/06/2017 10:15   CDT,0.95,5.91,889
08/06/2017 10:30   CDT,0.92,5.92,859
08/06/2017 10:45   CDT,0.87,5.96,815
08/06/2017 11:00   CDT,0.89,5.98,840
08/06/2017 11:15   CDT,0.91,6.01,859
08/06/2017 11:30   CDT,0.82,6.04,774
08/06/2017 11:45   CDT,0.83,6.06,784
08/06/2017 12:00   CDT,0.81,6.08,769
08/06/2017 12:15   CDT,0.77,6.11,732
08/06/2017 12:30   CDT,0.76,6.14,726
08/06/2017 12:45   CDT,0.77,6.16,736
08/06/2017 13:00   CDT,0.77,6.18,737
08/06/2017 13:15   CDT,0.75,6.21,723
08/06/2017 13:30   CDT,0.72,6.22,692
08/06/2017 13:45   CDT,0.72,6.24,693
08/06/2017 14:00   CDT,0.71,6.26,686
08/06/2017 14:15   CDT,0.72,6.28,696
08/06/2017 14:30   CDT,0.69,6.30,673
08/06/2017 14:45   CDT,0.72,6.31,698
08/06/2017 15:00   CDT,0.68,6.31,665
08/06/2017 15:15   CDT,0.68,6.34,667
08/06/2017 15:30   CDT,0.73,6.33,707
08/06/2017 15:45   CDT,0.73,6.35,709
08/06/2017 16:00   CDT,0.73,6.35,717
08/06/2017 16:15   CDT,0.72,6.36,701
08/06/2017 16:30   CDT,0.70,6.36,685
08/06/2017 16:45   CDT,0.73,6.36,709
08/06/2017 17:00   CDT,0.73,6.37,710
08/06/2017 17:15   CDT,0.78,6.37,759
08/06/2017 17:30   CDT,0.74,6.36,726
08/06/2017 17:45   CDT,0.76,6.36,742
08/06/2017 18:00   CDT,0.73,6.36,709
08/06/2017 18:15   CDT,0.74,6.36,726
