Date/Time,mean_water_velocity_ft/s,gage_height_ft,discharge_ft3/s
08/02/2012 11:15   CDT,0.91,5.33,801
08/02/2012 11:30   CDT,0.88,5.34,772
08/02/2012 11:45   CDT,0.87,5.36,766
08/02/2012 12:00   CDT,0.84,5.37,738
08/02/2012 12:15   CDT,0.80,5.38,709
08/02/2012 12:30   CDT,0.82,5.39,724
08/02/2012 12:45   CDT,0.83,5.41,733
08/02/2012 13:00   CDT,0.82,5.43,728
08/02/2012 13:15   CDT,0.79,5.44,699
08/02/2012 13:30   CDT,0.78,5.45,692
08/02/2012 13:45   CDT,0.79,5.47,701
08/02/2012 14:00   CDT,0.76,5.49,680
08/02/2012 14:15   CDT,0.79,5.50,703
08/02/2012 14:30   CDT,0.76,5.52,682
08/02/2012 14:45   CDT,0.77,5.53,690
08/02/2012 15:00   CDT,0.77,5.54,691
08/02/2012 15:15   CDT,0.77,5.54,691
08/02/2012 15:30   CDT,0.76,5.55,684
08/02/2012 15:45   CDT,0.73,5.56,655
08/02/2012 16:00   CDT,0.73,5.56,662
08/02/2012 16:15   CDT,0.73,5.56,662
08/02/2012 16:30   CDT,0.75,5.56,677
08/02/2012 16:45   CDT,0.79,5.56,707
08/02/2012 17:00   CDT,0.81,5.56,730
08/02/2012 17:15   CDT,0.82,5.56,738
08/02/2012 17:30   CDT,0.79,5.55,714
08/02/2012 17:45   CDT,0.83,5.55,744
08/02/2012 18:00   CDT,0.79,5.55,714
08/02/2012 18:15   CDT,0.79,5.54,706
08/02/2012 18:30   CDT,0.82,5.54,736
08/02/2012 18:45   CDT,0.80,5.53,720
08/02/2012 19:00   CDT,0.79,5.53,713
08/02/2012 19:15   CDT,0.83,5.53,743
08/02/2012 19:30   CDT,0.86,5.52,772
08/02/2012 19:45   CDT,0.84,5.52,757
08/02/2012 20:00   CDT,0.84,5.52,757
08/02/2012 20:15   CDT,0.80,5.51,719
08/02/2012 20:30   CDT,0.82,5.51,734
08/02/2012 20:45   CDT,0.80,5.51,719
08/02/2012 21:00   CDT,0.81,5.51,726
08/02/2012 21:15   CDT,0.81,5.51,726
08/02/2012 21:30   CDT,0.79,5.51,711
08/02/2012 21:45   CDT,0.80,5.51,719
08/02/2012 22:00   CDT,0.80,5.51,719
08/02/2012 22:15   CDT,0.81,5.52,727
08/02/2012 22:30   CDT,0.79,5.52,704
08/02/2012 22:45   CDT,0.79,5.52,704
08/02/2012 23:00   CDT,0.76,5.52,682
08/02/2012 23:15   CDT,0.74,5.52,667
08/02/2012 23:30   CDT,0.74,5.53,668
08/02/2012 23:45   CDT,0.74,5.53,668
08/03/2012 00:00   CDT,0.77,5.53,690
08/03/2012 00:15   CDT,0.75,5.53,675
08/03/2012 00:30   CDT,0.78,5.52,697
08/03/2012 00:45   CDT,0.78,5.53,698
08/03/2012 01:00   CDT,0.79,5.52,704
08/03/2012 01:15   CDT,0.76,5.51,681
08/03/2012 01:30   CDT,0.77,5.51,689
08/03/2012 01:45   CDT,0.77,5.51,689
08/03/2012 02:00   CDT,0.79,5.51,704
08/03/2012 02:15   CDT,0.79,5.50,710
08/03/2012 02:30   CDT,0.80,5.50,718
08/03/2012 02:45   CDT,0.80,5.49,717
08/03/2012 03:00   CDT,0.79,5.48,702
08/03/2012 03:15   CDT,0.79,5.48,709
08/03/2012 03:30   CDT,0.83,5.47,738
08/03/2012 03:45   CDT,0.85,5.46,760
08/03/2012 04:00   CDT,0.79,5.45,699
08/03/2012 04:15   CDT,0.81,5.45,722
08/03/2012 04:30   CDT,0.79,5.44,699
08/03/2012 04:45   CDT,0.80,5.43,713
08/03/2012 05:00   CDT,0.80,5.42,712
08/03/2012 05:15   CDT,0.81,5.41,719
08/03/2012 05:30   CDT,0.84,5.40,740
08/03/2012 05:45   CDT,0.85,5.39,754
08/03/2012 06:00   CDT,0.85,5.39,754
08/03/2012 06:15   CDT,0.88,5.38,775
08/03/2012 06:30   CDT,0.84,5.37,745
08/03/2012 06:45   CDT,0.84,5.36,737
08/03/2012 07:00   CDT,0.86,5.35,758
08/03/2012 07:15   CDT,0.84,5.34,735
08/03/2012 07:30   CDT,0.84,5.33,735
08/03/2012 07:45   CDT,0.86,5.32,756
08/03/2012 08:00   CDT,0.84,5.31,740
08/03/2012 08:15   CDT,0.89,5.30,776
08/03/2012 08:30   CDT,0.89,5.29,775
08/03/2012 08:45   CDT,0.89,5.29,775
08/03/2012 09:00   CDT,0.89,5.28,782
08/03/2012 09:15   CDT,0.89,5.28,782
08/03/2012 09:30   CDT,0.89,5.28,782
08/03/2012 09:45   CDT,0.89,5.27,781
08/03/2012 10:00   CDT,0.92,5.27,803
08/03/2012 10:15   CDT,0.90,5.27,788
08/03/2012 10:30   CDT,0.90,5.27,788
08/03/2012 10:45   CDT,0.89,5.27,781
08/03/2012 11:00   CDT,0.87,5.28,760
08/03/2012 11:15   CDT,0.88,5.29,768
08/03/2012 11:30   CDT,0.86,5.30,754
08/03/2012 11:45   CDT,0.84,5.31,740
08/03/2012 12:00   CDT,0.80,5.33,705
08/03/2012 12:15   CDT,0.81,5.34,713
08/03/2012 12:30   CDT,0.79,5.36,693
08/03/2012 12:45   CDT,0.74,5.37,657
08/03/2012 13:00   CDT,0.75,5.40,666
08/03/2012 13:15   CDT,0.74,5.42,660
08/03/2012 13:30   CDT,0.73,5.44,647
08/03/2012 13:45   CDT,0.70,5.46,626
08/03/2012 14:00   CDT,0.69,5.49,620
08/03/2012 14:15   CDT,0.68,5.51,614
08/03/2012 14:30   CDT,0.68,5.53,615
08/03/2012 14:45   CDT,0.68,5.55,609
08/03/2012 15:00   CDT,0.68,5.57,618
08/03/2012 15:15   CDT,0.68,5.58,618
08/03/2012 15:30   CDT,0.68,5.59,619
08/03/2012 15:45   CDT,0.67,5.59,604
08/03/2012 16:00   CDT,0.67,5.60,605
08/03/2012 16:15   CDT,0.70,5.61,635
08/03/2012 16:30   CDT,0.71,5.61,643
08/03/2012 16:45   CDT,0.72,5.61,651
08/03/2012 17:00   CDT,0.73,5.60,657
08/03/2012 17:15   CDT,0.76,5.60,688
08/03/2012 17:30   CDT,0.79,5.60,710
08/03/2012 17:45   CDT,0.79,5.59,717
08/03/2012 18:00   CDT,0.80,5.58,724
08/03/2012 18:15   CDT,0.78,5.59,702
08/03/2012 18:30   CDT,0.78,5.58,701
08/03/2012 18:45   CDT,0.79,5.58,716
08/03/2012 19:00   CDT,0.80,5.56,722
08/03/2012 19:15   CDT,0.82,5.57,738
08/03/2012 19:30   CDT,0.79,5.57,716
08/03/2012 19:45   CDT,0.79,5.56,715
08/03/2012 20:00   CDT,0.82,5.55,737
08/03/2012 20:15   CDT,0.88,5.55,789
08/03/2012 20:30   CDT,0.86,5.55,774
08/03/2012 20:45   CDT,0.87,5.55,782
08/03/2012 21:00   CDT,0.87,5.55,782
08/03/2012 21:15   CDT,0.83,5.55,744
08/03/2012 21:30   CDT,0.84,5.54,751
08/03/2012 21:45   CDT,0.83,5.54,743
08/03/2012 22:00   CDT,0.83,5.54,743
08/03/2012 22:15   CDT,0.82,5.54,736
08/03/2012 22:30   CDT,0.84,5.54,751
08/03/2012 22:45   CDT,0.81,5.54,728
08/03/2012 23:00   CDT,0.79,5.54,713
08/03/2012 23:15   CDT,0.80,5.55,722
08/03/2012 23:30   CDT,0.79,5.55,714
08/03/2012 23:45   CDT,0.81,5.56,730
08/04/2012 00:00   CDT,0.83,5.56,745
08/04/2012 00:15   CDT,0.80,5.57,723
08/04/2012 00:30   CDT,0.79,5.58,709
08/04/2012 00:45   CDT,0.76,5.58,686
08/04/2012 01:00   CDT,0.77,5.59,695
08/04/2012 01:15   CDT,0.79,5.59,710
08/04/2012 01:30   CDT,0.79,5.60,710
08/04/2012 01:45   CDT,0.80,5.60,725
08/04/2012 02:00   CDT,0.84,5.60,756
08/04/2012 02:15   CDT,0.86,5.61,779
08/04/2012 02:30   CDT,0.84,5.61,756
08/04/2012 02:45   CDT,0.84,5.61,764
08/04/2012 03:00   CDT,0.84,5.61,756
08/04/2012 03:15   CDT,0.84,5.60,756
08/04/2012 03:30   CDT,0.84,5.60,763
08/04/2012 03:45   CDT,0.85,5.60,771
08/04/2012 04:00   CDT,0.88,5.59,793
08/04/2012 04:15   CDT,0.88,5.59,793
08/04/2012 04:30   CDT,0.87,5.59,785
08/04/2012 04:45   CDT,0.86,5.58,777
08/04/2012 05:00   CDT,0.85,5.57,768
08/04/2012 05:15   CDT,0.89,5.57,799
08/04/2012 05:30   CDT,0.90,5.56,813
08/04/2012 05:45   CDT,0.82,5.56,738
08/04/2012 06:00   CDT,0.84,5.56,760
08/04/2012 06:15   CDT,0.84,5.55,759
08/04/2012 06:30   CDT,0.89,5.55,804
08/04/2012 06:45   CDT,0.84,5.54,759
08/04/2012 07:00   CDT,0.85,5.54,766
08/04/2012 07:15   CDT,0.88,5.53,788
08/04/2012 07:30   CDT,0.88,5.52,787
08/04/2012 07:45   CDT,0.89,5.52,794
08/04/2012 08:00   CDT,0.89,5.51,801
08/04/2012 08:15   CDT,0.90,5.51,809
08/04/2012 08:30   CDT,0.90,5.50,808
08/04/2012 08:45   CDT,0.89,5.50,793
08/04/2012 09:00   CDT,0.92,5.49,822
08/04/2012 09:15   CDT,0.96,5.48,858
08/04/2012 09:30   CDT,0.89,5.48,791
08/04/2012 09:45   CDT,0.91,5.48,813
08/04/2012 10:00   CDT,0.94,5.47,835
08/04/2012 10:15   CDT,0.91,5.46,812
08/04/2012 10:30   CDT,0.91,5.46,812
08/04/2012 10:45   CDT,0.89,5.46,797
08/04/2012 11:00   CDT,0.92,5.47,820
08/04/2012 11:15   CDT,0.93,5.47,828
08/04/2012 11:30   CDT,0.89,5.48,791
08/04/2012 11:45   CDT,0.87,5.49,777
08/04/2012 12:00   CDT,0.84,5.49,755
08/04/2012 12:15   CDT,0.85,5.52,764
08/04/2012 12:30   CDT,0.82,5.53,735
08/04/2012 12:45   CDT,0.80,5.56,722
08/04/2012 13:00   CDT,0.79,5.57,716
08/04/2012 13:15   CDT,0.78,5.60,703
08/04/2012 13:30   CDT,0.76,5.62,689
08/04/2012 13:45   CDT,0.74,5.65,676
08/04/2012 14:00   CDT,0.74,5.67,677
08/04/2012 14:15   CDT,0.72,5.68,655
08/04/2012 14:30   CDT,0.68,5.70,626
08/04/2012 14:45   CDT,0.68,5.73,620
08/04/2012 15:00   CDT,0.68,5.73,620
08/04/2012 15:15   CDT,0.72,5.76,661
08/04/2012 15:30   CDT,0.77,5.76,707
08/04/2012 15:45   CDT,0.73,5.76,676
08/04/2012 16:00   CDT,0.71,5.81,656
08/04/2012 16:15   CDT,0.68,5.82,626
08/04/2012 16:30   CDT,0.67,5.82,618
08/04/2012 16:45   CDT,0.67,5.84,620
08/04/2012 17:00   CDT,0.70,5.85,651
08/04/2012 17:15   CDT,0.73,5.84,682
08/04/2012 17:30   CDT,0.75,5.84,697
08/04/2012 17:45   CDT,0.78,5.84,720
08/04/2012 18:00   CDT,0.80,5.80,740
08/04/2012 18:15   CDT,0.79,5.81,734
08/04/2012 18:30   CDT,0.81,5.81,749
08/04/2012 18:45   CDT,0.81,5.80,748
08/04/2012 19:00   CDT,0.78,5.80,717
08/04/2012 19:15   CDT,0.79,5.79,724
08/04/2012 19:30   CDT,0.80,5.78,739
08/04/2012 19:45   CDT,0.79,5.78,731
08/04/2012 20:00   CDT,0.79,5.78,724
08/04/2012 20:15   CDT,0.80,5.77,738
08/04/2012 20:30   CDT,0.82,5.76,753
08/04/2012 20:45   CDT,0.81,5.76,745
08/04/2012 21:00   CDT,0.84,5.75,767
08/04/2012 21:15   CDT,0.81,5.74,744
08/04/2012 21:30   CDT,0.83,5.74,759
08/04/2012 21:45   CDT,0.84,5.74,774
08/04/2012 22:00   CDT,0.84,5.73,766
08/04/2012 22:15   CDT,0.82,5.72,750
08/04/2012 22:30   CDT,0.82,5.72,750
08/04/2012 22:45   CDT,0.80,5.72,734
08/04/2012 23:00   CDT,0.80,5.72,734
08/04/2012 23:15   CDT,0.79,5.72,719
08/04/2012 23:30   CDT,0.79,5.72,727
08/04/2012 23:45   CDT,0.79,5.73,720
08/05/2012 00:00   CDT,0.79,5.74,728
08/05/2012 00:15   CDT,0.73,5.75,675
08/05/2012 00:30   CDT,0.73,5.77,677
08/05/2012 00:45   CDT,0.73,5.78,677
08/05/2012 01:00   CDT,0.70,5.79,647
08/05/2012 01:15   CDT,0.72,5.80,663
08/05/2012 01:30   CDT,0.69,5.81,641
08/05/2012 01:45   CDT,0.72,5.82,665
08/05/2012 02:00   CDT,0.72,5.82,665
08/05/2012 02:15   CDT,0.72,5.82,665
08/05/2012 02:30   CDT,0.71,5.83,658
08/05/2012 02:45   CDT,0.71,5.83,658
08/05/2012 03:00   CDT,0.73,5.82,680
08/05/2012 03:15   CDT,0.73,5.82,680
08/05/2012 03:30   CDT,0.73,5.81,672
08/05/2012 03:45   CDT,0.73,5.81,679
08/05/2012 04:00   CDT,0.74,5.80,687
08/05/2012 04:15   CDT,0.76,5.80,702
08/05/2012 04:30   CDT,0.79,5.79,732
08/05/2012 04:45   CDT,0.79,5.78,731
08/05/2012 05:00   CDT,0.82,5.78,754
08/05/2012 05:15   CDT,0.82,5.77,754
08/05/2012 05:30   CDT,0.78,5.76,714
08/05/2012 05:45   CDT,0.77,5.76,707
08/05/2012 06:00   CDT,0.79,5.74,728
08/05/2012 06:15   CDT,0.80,5.74,736
08/05/2012 06:30   CDT,0.81,5.73,743
08/05/2012 06:45   CDT,0.84,5.72,765
08/05/2012 07:00   CDT,0.79,5.72,719
08/05/2012 07:15   CDT,0.80,5.70,733
08/05/2012 07:30   CDT,0.82,5.69,747
08/05/2012 07:45   CDT,0.83,5.69,755
08/05/2012 08:00   CDT,0.85,5.68,777
08/05/2012 08:15   CDT,0.83,5.67,754
08/05/2012 08:30   CDT,0.82,5.66,745
08/05/2012 08:45   CDT,0.82,5.65,744
08/05/2012 09:00   CDT,0.84,5.65,760
08/05/2012 09:15   CDT,0.85,5.63,773
08/05/2012 09:30   CDT,0.86,5.63,781
08/05/2012 09:45   CDT,0.84,5.61,756
08/05/2012 10:00   CDT,0.87,5.60,786
08/05/2012 10:15   CDT,0.85,5.59,770
08/05/2012 10:30   CDT,0.85,5.59,770
08/05/2012 10:45   CDT,0.87,5.58,784
08/05/2012 11:00   CDT,0.87,5.57,783
08/05/2012 11:15   CDT,0.86,5.57,776
08/05/2012 11:30   CDT,0.85,5.56,768
08/05/2012 11:45   CDT,0.86,5.56,775
08/05/2012 12:00   CDT,0.85,5.56,768
08/05/2012 12:15   CDT,0.84,5.55,752
08/05/2012 12:30   CDT,0.81,5.55,729
08/05/2012 12:45   CDT,0.81,5.56,730
08/05/2012 13:00   CDT,0.81,5.57,731
08/05/2012 13:15   CDT,0.79,5.57,716
08/05/2012 13:30   CDT,0.74,5.59,672
08/05/2012 13:45   CDT,0.78,5.59,702
08/05/2012 14:00   CDT,0.74,5.61,673
08/05/2012 14:15   CDT,0.72,5.62,651
08/05/2012 14:30   CDT,0.76,5.63,690
08/05/2012 14:45   CDT,0.76,5.63,690
08/05/2012 15:00   CDT,0.73,5.64,668
08/05/2012 15:15   CDT,0.74,5.64,675
08/05/2012 15:30   CDT,0.73,5.65,668
08/05/2012 15:45   CDT,0.76,5.64,691
08/05/2012 16:00   CDT,0.77,5.64,698
08/05/2012 16:15   CDT,0.81,5.64,736
08/05/2012 16:30   CDT,0.81,5.64,736
08/05/2012 16:45   CDT,0.82,5.63,743
08/05/2012 17:00   CDT,0.80,5.63,728
08/05/2012 17:15   CDT,0.81,5.64,736
08/05/2012 17:30   CDT,0.80,5.61,726
08/05/2012 17:45   CDT,0.78,5.59,702
08/05/2012 18:00   CDT,0.77,5.59,695
08/05/2012 18:15   CDT,0.79,5.58,716
08/05/2012 18:30   CDT,0.73,5.58,664
08/05/2012 18:45   CDT,0.76,5.58,686
08/05/2012 19:00   CDT,0.76,5.58,686
08/05/2012 19:15   CDT,0.75,5.56,677
08/05/2012 19:30   CDT,0.78,5.56,700
08/05/2012 19:45   CDT,0.80,5.55,722
08/05/2012 20:00   CDT,0.77,5.54,691
08/05/2012 20:15   CDT,0.79,5.54,706
08/05/2012 20:30   CDT,0.79,5.53,705
08/05/2012 20:45   CDT,0.79,5.52,704
08/05/2012 21:00   CDT,0.79,5.51,711
08/05/2012 21:15   CDT,0.81,5.50,725
08/05/2012 21:30   CDT,0.81,5.50,725
08/05/2012 21:45   CDT,0.81,5.49,725
08/05/2012 22:00   CDT,0.81,5.48,724
08/05/2012 22:15   CDT,0.81,5.47,723
08/05/2012 22:30   CDT,0.80,5.47,716
08/05/2012 22:45   CDT,0.79,5.46,708
08/05/2012 23:00   CDT,0.81,5.46,722
08/05/2012 23:15   CDT,0.79,5.46,708
08/05/2012 23:30   CDT,0.79,5.45,707
08/05/2012 23:45   CDT,0.80,5.45,714
08/06/2012 00:00   CDT,0.80,5.45,714
08/06/2012 00:15   CDT,0.79,5.46,700
08/06/2012 00:30   CDT,0.78,5.46,693
08/06/2012 00:45   CDT,0.77,5.47,686
08/06/2012 01:00   CDT,0.77,5.48,687
08/06/2012 01:15   CDT,0.76,5.48,679
08/06/2012 01:30   CDT,0.74,5.49,665
08/06/2012 01:45   CDT,0.77,5.50,688
08/06/2012 02:00   CDT,0.75,5.51,674
08/06/2012 02:15   CDT,0.71,5.51,636
08/06/2012 02:30   CDT,0.69,5.52,622
08/06/2012 02:45   CDT,0.75,5.52,674
08/06/2012 03:00   CDT,0.74,5.53,668
08/06/2012 03:15   CDT,0.74,5.53,668
08/06/2012 03:30   CDT,0.68,5.53,615
08/06/2012 03:45   CDT,0.68,5.53,615
08/06/2012 04:00   CDT,0.68,5.53,608
08/06/2012 04:15   CDT,0.72,5.53,645
08/06/2012 04:30   CDT,0.72,5.53,645
08/06/2012 04:45   CDT,0.73,5.53,660
08/06/2012 05:00   CDT,0.73,5.53,660
08/06/2012 05:15   CDT,0.73,5.52,652
08/06/2012 05:30   CDT,0.74,5.51,666
08/06/2012 05:45   CDT,0.74,5.51,666
08/06/2012 06:00   CDT,0.76,5.50,681
08/06/2012 06:15   CDT,0.77,5.50,688
08/06/2012 06:30   CDT,0.76,5.49,680
08/06/2012 06:45   CDT,0.75,5.49,672
08/06/2012 07:00   CDT,0.75,5.48,672
08/06/2012 07:15   CDT,0.79,5.48,702
08/06/2012 07:30   CDT,0.78,5.46,693
08/06/2012 07:45   CDT,0.78,5.46,693
08/06/2012 08:00   CDT,0.82,5.45,729
08/06/2012 08:15   CDT,0.78,5.45,692
08/06/2012 08:30   CDT,0.81,5.43,720
08/06/2012 08:45   CDT,0.80,5.43,713
08/06/2012 09:00   CDT,0.83,5.42,734
08/06/2012 09:15   CDT,0.82,5.41,726
08/06/2012 09:30   CDT,0.82,5.41,726
08/06/2012 09:45   CDT,0.82,5.40,725
08/06/2012 10:00   CDT,0.84,5.39,739
08/06/2012 10:15   CDT,0.84,5.38,738
08/06/2012 10:30   CDT,0.84,5.38,738
08/06/2012 10:45   CDT,0.83,5.37,730
08/06/2012 11:00   CDT,0.84,5.36,737
08/06/2012 11:15   CDT,0.84,5.35,736
08/06/2012 11:30   CDT,0.83,5.35,729
08/06/2012 11:45   CDT,0.84,5.34,743
08/06/2012 12:00   CDT,0.83,5.34,728
08/06/2012 12:15   CDT,0.83,5.33,727
08/06/2012 12:30   CDT,0.82,5.33,720
08/06/2012 12:45   CDT,0.82,5.33,720
08/06/2012 13:00   CDT,0.78,5.33,683
08/06/2012 13:15   CDT,0.82,5.33,720
08/06/2012 13:30   CDT,0.79,5.34,699
08/06/2012 13:45   CDT,0.75,5.34,662
08/06/2012 14:00   CDT,0.73,5.36,648
08/06/2012 14:15   CDT,0.72,5.37,634
08/06/2012 14:30   CDT,0.72,5.38,635
08/06/2012 14:45   CDT,0.70,5.40,622
08/06/2012 15:00   CDT,0.69,5.41,615
08/06/2012 15:15   CDT,0.68,5.42,601
08/06/2012 15:30   CDT,0.68,5.43,609
08/06/2012 15:45   CDT,0.69,5.43,616
08/06/2012 16:00   CDT,0.69,5.44,617
08/06/2012 16:15   CDT,0.68,5.45,603
08/06/2012 16:30   CDT,0.68,5.45,603
08/06/2012 16:45   CDT,0.68,5.45,610
08/06/2012 17:00   CDT,0.72,5.45,640
08/06/2012 17:15   CDT,0.72,5.45,640
08/06/2012 17:30   CDT,0.72,5.44,639
08/06/2012 17:45   CDT,0.73,5.44,647
08/06/2012 18:00   CDT,0.75,5.44,669
08/06/2012 18:15   CDT,0.76,5.43,676
08/06/2012 18:30   CDT,0.75,5.42,667
08/06/2012 18:45   CDT,0.77,5.41,682
08/06/2012 19:00   CDT,0.78,5.41,689
08/06/2012 19:15   CDT,0.80,5.41,711
08/06/2012 19:30   CDT,0.76,5.40,673
08/06/2012 19:45   CDT,0.79,5.39,695
