Date/Time,mean_water_velocity_ft/s,gage_height_ft,discharge_ft3/s
08/01/2008 17:15   CDT,0.71,5.73,651
08/01/2008 17:30   CDT,0.75,5.72,689
08/01/2008 17:45   CDT,0.75,5.72,689
08/01/2008 18:00   CDT,0.75,5.72,689
08/01/2008 18:15   CDT,0.78,5.70,710
08/01/2008 18:30   CDT,0.77,5.71,703
08/01/2008 18:45   CDT,0.79,5.69,717
08/01/2008 19:00   CDT,0.81,5.70,741
08/01/2008 19:15   CDT,0.78,5.69,709
08/01/2008 19:30   CDT,0.79,5.68,724
08/01/2008 19:45   CDT,0.79,5.69,717
08/01/2008 20:00   CDT,0.77,5.69,702
08/01/2008 20:15   CDT,0.76,5.68,693
08/01/2008 20:30   CDT,0.76,5.67,693
08/01/2008 20:45   CDT,0.78,5.68,709
08/01/2008 21:00   CDT,0.76,5.69,694
08/01/2008 21:15   CDT,0.76,5.69,694
08/01/2008 21:30   CDT,0.76,5.69,694
08/01/2008 21:45   CDT,0.77,5.69,702
08/01/2008 22:00   CDT,0.77,5.69,702
08/01/2008 22:15   CDT,0.79,5.69,717
08/01/2008 22:30   CDT,0.78,5.69,709
08/01/2008 22:45   CDT,0.76,5.69,694
08/01/2008 23:00   CDT,0.76,5.69,694
08/01/2008 23:15   CDT,0.78,5.69,709
08/01/2008 23:30   CDT,0.79,5.68,724
08/01/2008 23:45   CDT,0.78,5.68,709
08/02/2008 00:00   CDT,0.79,5.68,716
08/02/2008 00:15   CDT,0.79,5.67,716
08/02/2008 00:30   CDT,0.79,5.67,723
08/02/2008 00:45   CDT,0.80,5.66,730
08/02/2008 01:00   CDT,0.81,5.65,737
08/02/2008 01:15   CDT,0.80,5.65,729
08/02/2008 01:30   CDT,0.81,5.64,736
08/02/2008 01:45   CDT,0.81,5.64,736
08/02/2008 02:00   CDT,0.80,5.63,728
08/02/2008 02:15   CDT,0.79,5.63,713
08/02/2008 02:30   CDT,0.79,5.62,719
08/02/2008 02:45   CDT,0.78,5.61,704
08/02/2008 03:00   CDT,0.79,5.61,711
08/02/2008 03:15   CDT,0.80,5.60,725
08/02/2008 03:30   CDT,0.83,5.59,747
08/02/2008 03:45   CDT,0.82,5.58,739
08/02/2008 04:00   CDT,0.82,5.57,738
08/02/2008 04:15   CDT,0.82,5.56,738
08/02/2008 04:30   CDT,0.84,5.56,760
08/02/2008 04:45   CDT,0.86,5.55,774
08/02/2008 05:00   CDT,0.85,5.54,766
08/02/2008 05:15   CDT,0.86,5.53,773
08/02/2008 05:30   CDT,0.86,5.52,772
08/02/2008 05:45   CDT,0.89,5.51,794
08/02/2008 06:00   CDT,0.89,5.50,800
08/02/2008 06:15   CDT,0.87,5.49,777
08/02/2008 06:30   CDT,0.87,5.48,776
08/02/2008 06:45   CDT,0.90,5.47,805
08/02/2008 07:00   CDT,0.89,5.46,797
08/02/2008 07:15   CDT,0.90,5.45,803
08/02/2008 07:30   CDT,0.90,5.44,803
08/02/2008 07:45   CDT,0.90,5.43,802
08/02/2008 08:00   CDT,0.89,5.43,794
08/02/2008 08:15   CDT,0.89,5.41,785
08/02/2008 08:30   CDT,0.93,5.41,822
08/02/2008 08:45   CDT,0.89,5.39,791
08/02/2008 09:00   CDT,0.89,5.38,783
08/02/2008 09:15   CDT,0.89,5.37,789
08/02/2008 09:30   CDT,0.90,5.36,796
08/02/2008 09:45   CDT,0.91,5.34,802
08/02/2008 10:00   CDT,0.94,5.34,824
08/02/2008 10:15   CDT,0.89,5.34,787
08/02/2008 10:30   CDT,0.92,5.32,807
08/02/2008 10:45   CDT,0.90,5.32,792
08/02/2008 11:00   CDT,0.88,5.32,770
08/02/2008 11:15   CDT,0.89,5.31,777
08/02/2008 11:30   CDT,0.89,5.31,777
08/02/2008 11:45   CDT,0.89,5.30,783
08/02/2008 12:00   CDT,0.89,5.30,776
08/02/2008 12:15   CDT,0.86,5.31,755
08/02/2008 12:30   CDT,0.88,5.31,770
08/02/2008 12:45   CDT,0.84,5.32,741
08/02/2008 13:00   CDT,0.84,5.33,742
08/02/2008 13:15   CDT,0.84,5.33,742
08/02/2008 13:30   CDT,0.84,5.35,736
08/02/2008 13:45   CDT,0.83,5.35,729
08/02/2008 14:00   CDT,0.79,5.36,700
08/02/2008 14:15   CDT,0.79,5.37,693
08/02/2008 14:30   CDT,0.80,5.38,709
08/02/2008 14:45   CDT,0.78,5.38,687
08/02/2008 15:00   CDT,0.75,5.38,665
08/02/2008 15:15   CDT,0.75,5.39,665
08/02/2008 15:30   CDT,0.76,5.40,673
08/02/2008 15:45   CDT,0.74,5.40,659
08/02/2008 16:00   CDT,0.75,5.38,665
08/02/2008 16:15   CDT,0.74,5.38,657
08/02/2008 16:30   CDT,0.75,5.38,665
08/02/2008 16:45   CDT,0.79,5.38,694
08/02/2008 17:00   CDT,0.79,5.37,701
08/02/2008 17:15   CDT,0.79,5.36,700
08/02/2008 17:30   CDT,0.79,5.36,700
08/02/2008 17:45   CDT,0.79,5.35,692
08/02/2008 18:00   CDT,0.79,5.34,699
08/02/2008 18:15   CDT,0.81,5.33,713
08/02/2008 18:30   CDT,0.80,5.33,705
08/02/2008 18:45   CDT,0.79,5.32,690
08/02/2008 19:00   CDT,0.79,5.32,690
08/02/2008 19:15   CDT,0.79,5.30,696
08/02/2008 19:30   CDT,0.79,5.30,688
08/02/2008 19:45   CDT,0.83,5.29,724
08/02/2008 20:00   CDT,0.84,5.29,731
08/02/2008 20:15   CDT,0.84,5.28,731
08/02/2008 20:30   CDT,0.84,5.28,738
08/02/2008 20:45   CDT,0.84,5.27,737
08/02/2008 21:00   CDT,0.84,5.27,737
08/02/2008 21:15   CDT,0.82,5.26,715
08/02/2008 21:30   CDT,0.81,5.26,707
08/02/2008 21:45   CDT,0.81,5.25,706
08/02/2008 22:00   CDT,0.80,5.26,700
08/02/2008 22:15   CDT,0.80,5.26,700
08/02/2008 22:30   CDT,0.79,5.26,693
08/02/2008 22:45   CDT,0.77,5.27,671
08/02/2008 23:00   CDT,0.73,5.28,636
08/02/2008 23:15   CDT,0.76,5.28,665
08/02/2008 23:30   CDT,0.78,5.29,680
08/02/2008 23:45   CDT,0.74,5.30,652
08/03/2008 00:00   CDT,0.74,5.30,652
08/03/2008 00:15   CDT,0.69,5.30,608
08/03/2008 00:30   CDT,0.72,5.30,630
08/03/2008 00:45   CDT,0.68,5.31,601
08/03/2008 01:00   CDT,0.73,5.30,637
08/03/2008 01:15   CDT,0.72,5.30,630
08/03/2008 01:30   CDT,0.74,5.29,651
08/03/2008 01:45   CDT,0.75,5.29,658
08/03/2008 02:00   CDT,0.79,5.29,688
08/03/2008 02:15   CDT,0.80,5.29,702
08/03/2008 02:30   CDT,0.82,5.28,716
08/03/2008 02:45   CDT,0.82,5.27,715
08/03/2008 03:00   CDT,0.79,5.26,693
08/03/2008 03:15   CDT,0.80,5.26,700
08/03/2008 03:30   CDT,0.82,5.25,714
08/03/2008 03:45   CDT,0.79,5.23,690
08/03/2008 04:00   CDT,0.82,5.24,713
08/03/2008 04:15   CDT,0.84,5.24,728
08/03/2008 04:30   CDT,0.77,5.24,669
08/03/2008 04:45   CDT,0.74,5.24,647
08/03/2008 05:00   CDT,0.73,5.24,640
08/03/2008 05:15   CDT,0.76,5.23,661
08/03/2008 05:30   CDT,0.74,5.23,647
08/03/2008 05:45   CDT,0.77,5.23,669
08/03/2008 06:00   CDT,0.78,5.22,675
08/03/2008 06:15   CDT,0.79,5.22,690
08/03/2008 06:30   CDT,0.83,5.21,718
08/03/2008 06:45   CDT,0.81,5.20,703
08/03/2008 07:00   CDT,0.81,5.20,703
08/03/2008 07:15   CDT,0.81,5.19,702
08/03/2008 07:30   CDT,0.81,5.18,701
08/03/2008 07:45   CDT,0.83,5.18,716
08/03/2008 08:00   CDT,0.86,5.17,744
08/03/2008 08:15   CDT,0.85,5.16,736
08/03/2008 08:30   CDT,0.85,5.15,735
08/03/2008 08:45   CDT,0.84,5.14,727
08/03/2008 09:00   CDT,0.86,5.13,740
08/03/2008 09:15   CDT,0.86,5.12,740
08/03/2008 09:30   CDT,0.84,5.12,725
08/03/2008 09:45   CDT,0.88,5.11,753
08/03/2008 10:00   CDT,0.92,5.10,788
08/03/2008 10:15   CDT,0.86,5.09,737
08/03/2008 10:30   CDT,0.87,5.08,744
08/03/2008 10:45   CDT,0.87,5.07,743
08/03/2008 11:00   CDT,0.88,5.06,749
08/03/2008 11:15   CDT,0.89,5.05,763
08/03/2008 11:30   CDT,0.87,5.04,740
08/03/2008 11:45   CDT,0.84,5.03,711
08/03/2008 12:00   CDT,0.85,5.03,725
08/03/2008 12:15   CDT,0.83,5.02,703
08/03/2008 12:30   CDT,0.83,5.01,702
08/03/2008 12:45   CDT,0.82,5.01,695
08/03/2008 13:00   CDT,0.81,5.00,687
08/03/2008 13:15   CDT,0.82,5.00,695
08/03/2008 13:30   CDT,0.81,4.99,687
08/03/2008 13:45   CDT,0.79,4.99,673
08/03/2008 14:00   CDT,0.81,4.98,686
08/03/2008 14:15   CDT,0.80,4.98,679
08/03/2008 14:30   CDT,0.79,4.99,665
08/03/2008 14:45   CDT,0.81,4.99,687
08/03/2008 15:00   CDT,0.81,4.99,687
08/03/2008 15:15   CDT,0.79,4.99,665
08/03/2008 15:30   CDT,0.78,5.00,659
08/03/2008 15:45   CDT,0.79,4.99,673
08/03/2008 16:00   CDT,0.79,5.00,673
08/03/2008 16:15   CDT,0.79,5.00,666
08/03/2008 16:30   CDT,0.77,5.00,652
08/03/2008 16:45   CDT,0.79,4.99,673
08/03/2008 17:00   CDT,0.79,4.99,673
08/03/2008 17:15   CDT,0.76,4.98,644
08/03/2008 17:30   CDT,0.78,4.97,657
08/03/2008 17:45   CDT,0.75,4.98,636
08/03/2008 18:00   CDT,0.76,4.98,644
08/03/2008 18:15   CDT,0.79,4.97,671
08/03/2008 18:30   CDT,0.77,4.96,649
08/03/2008 18:45   CDT,0.79,4.96,670
08/03/2008 19:00   CDT,0.78,4.95,655
08/03/2008 19:15   CDT,0.79,4.94,669
08/03/2008 19:30   CDT,0.81,4.94,683
08/03/2008 19:45   CDT,0.82,4.93,689
08/03/2008 20:00   CDT,0.80,4.93,675
08/03/2008 20:15   CDT,0.80,4.92,674
08/03/2008 20:30   CDT,0.79,4.92,667
08/03/2008 20:45   CDT,0.80,4.91,674
08/03/2008 21:00   CDT,0.80,4.91,674
08/03/2008 21:15   CDT,0.81,4.90,680
08/03/2008 21:30   CDT,0.79,4.90,666
08/03/2008 21:45   CDT,0.83,4.90,694
08/03/2008 22:00   CDT,0.83,4.90,694
08/03/2008 22:15   CDT,0.81,4.90,680
08/03/2008 22:30   CDT,0.79,4.91,667
08/03/2008 22:45   CDT,0.80,4.92,674
08/03/2008 23:00   CDT,0.79,4.93,661
08/03/2008 23:15   CDT,0.79,4.94,662
08/03/2008 23:30   CDT,0.78,4.95,655
08/03/2008 23:45   CDT,0.73,4.96,621
08/04/2008 00:00   CDT,0.75,4.97,636
08/04/2008 00:15   CDT,0.74,4.98,629
08/04/2008 00:30   CDT,0.74,4.98,629
08/04/2008 00:45   CDT,0.74,4.99,630
08/04/2008 01:00   CDT,0.73,4.99,616
08/04/2008 01:15   CDT,0.73,4.99,616
08/04/2008 01:30   CDT,0.71,4.99,602
08/04/2008 01:45   CDT,0.74,4.99,630
08/04/2008 02:00   CDT,0.73,4.99,623
08/04/2008 02:15   CDT,0.74,4.99,630
08/04/2008 02:30   CDT,0.77,4.98,651
08/04/2008 02:45   CDT,0.77,4.98,651
08/04/2008 03:00   CDT,0.77,4.97,650
08/04/2008 03:15   CDT,0.77,4.97,650
08/04/2008 03:30   CDT,0.77,4.97,650
08/04/2008 03:45   CDT,0.77,4.96,649
08/04/2008 04:00   CDT,0.81,4.96,684
08/04/2008 04:15   CDT,0.79,4.95,663
08/04/2008 04:30   CDT,0.79,4.94,669
08/04/2008 04:45   CDT,0.82,4.93,689
08/04/2008 05:00   CDT,0.82,4.92,688
08/04/2008 05:15   CDT,0.83,4.92,695
08/04/2008 05:30   CDT,0.83,4.92,695
08/04/2008 05:45   CDT,0.81,4.91,681
08/04/2008 06:00   CDT,0.79,4.90,659
08/04/2008 06:15   CDT,0.81,4.90,680
08/04/2008 06:30   CDT,0.81,4.89,679
08/04/2008 06:45   CDT,0.79,4.88,664
08/04/2008 07:00   CDT,0.81,4.87,678
08/04/2008 07:15   CDT,0.79,4.87,664
08/04/2008 07:30   CDT,0.83,4.86,691
08/04/2008 07:45   CDT,0.86,4.85,718
08/04/2008 08:00   CDT,0.85,4.85,711
08/04/2008 08:15   CDT,0.84,4.84,696
08/04/2008 08:30   CDT,0.82,4.84,682
08/04/2008 08:45   CDT,0.82,4.83,682
08/04/2008 09:00   CDT,0.80,4.83,668
08/04/2008 09:15   CDT,0.80,4.82,667
08/04/2008 09:30   CDT,0.79,4.81,659
08/04/2008 09:45   CDT,0.82,4.81,680
08/04/2008 10:00   CDT,0.82,4.81,680
08/04/2008 10:15   CDT,0.81,4.80,672
08/04/2008 10:30   CDT,0.77,4.79,637
08/04/2008 10:45   CDT,0.78,4.80,645
08/04/2008 11:00   CDT,0.77,4.80,638
08/04/2008 11:15   CDT,0.74,4.80,617
08/04/2008 11:30   CDT,0.76,4.78,629
08/04/2008 11:45   CDT,0.78,4.81,645
08/04/2008 12:00   CDT,0.78,4.80,645
08/04/2008 12:15   CDT,0.76,4.82,632
08/04/2008 12:30   CDT,0.76,4.84,634
08/04/2008 12:45   CDT,0.73,4.85,606
08/04/2008 13:00   CDT,0.72,4.86,600
08/04/2008 13:15   CDT,0.73,4.87,608
08/04/2008 13:30   CDT,0.73,4.89,616
08/04/2008 13:45   CDT,0.73,4.90,610
08/04/2008 14:00   CDT,0.70,4.92,590
08/04/2008 14:15   CDT,0.73,4.93,612
08/04/2008 14:30   CDT,0.68,4.95,571
08/04/2008 14:45   CDT,0.67,4.94,563
08/04/2008 15:00   CDT,0.68,4.98,580
08/04/2008 15:15   CDT,0.63,5.00,539
08/04/2008 15:30   CDT,0.61,5.02,519
08/04/2008 15:45   CDT,0.62,5.05,527
08/04/2008 16:00   CDT,0.62,5.06,528
08/04/2008 16:15   CDT,0.60,5.09,515
08/04/2008 16:30   CDT,0.60,5.09,515
08/04/2008 16:45   CDT,0.61,5.11,524
08/04/2008 17:00   CDT,0.61,5.13,525
08/04/2008 17:15   CDT,0.62,5.14,533
08/04/2008 17:30   CDT,0.62,5.14,533
08/04/2008 17:45   CDT,0.64,5.14,554
08/04/2008 18:00   CDT,0.63,5.14,547
08/04/2008 18:15   CDT,0.63,5.14,540
08/04/2008 18:30   CDT,0.65,5.13,561
08/04/2008 18:45   CDT,0.68,5.13,590
08/04/2008 19:00   CDT,0.71,5.11,610
08/04/2008 19:15   CDT,0.70,5.12,603
08/04/2008 19:30   CDT,0.71,5.12,610
08/04/2008 19:45   CDT,0.69,5.12,596
08/04/2008 20:00   CDT,0.69,5.13,597
08/04/2008 20:15   CDT,0.68,5.14,583
08/04/2008 20:30   CDT,0.67,5.14,576
08/04/2008 20:45   CDT,0.68,5.14,590
08/04/2008 21:00   CDT,0.68,5.14,590
08/04/2008 21:15   CDT,0.70,5.15,605
08/04/2008 21:30   CDT,0.66,5.16,570
08/04/2008 21:45   CDT,0.66,5.16,570
08/04/2008 22:00   CDT,0.69,5.16,599
08/04/2008 22:15   CDT,0.66,5.17,570
08/04/2008 22:30   CDT,0.69,5.18,600
08/04/2008 22:45   CDT,0.65,5.18,564
08/04/2008 23:00   CDT,0.62,5.19,535
08/04/2008 23:15   CDT,0.59,5.20,514
08/04/2008 23:30   CDT,0.59,5.22,515
08/04/2008 23:45   CDT,0.58,5.24,509
08/05/2008 00:00   CDT,0.57,5.26,496
08/05/2008 00:15   CDT,0.58,5.28,504
08/05/2008 00:30   CDT,0.58,5.29,512
08/05/2008 00:45   CDT,0.58,5.31,513
08/05/2008 01:00   CDT,0.59,5.33,522
08/05/2008 01:15   CDT,0.57,5.34,500
08/05/2008 01:30   CDT,0.55,5.35,486
08/05/2008 01:45   CDT,0.55,5.37,487
08/05/2008 02:00   CDT,0.54,5.38,480
08/05/2008 02:15   CDT,0.54,5.40,481
08/05/2008 02:30   CDT,0.54,5.42,482
08/05/2008 02:45   CDT,0.52,5.43,460
08/05/2008 03:00   CDT,0.49,5.45,439
08/05/2008 03:15   CDT,0.48,5.48,425
08/05/2008 03:30   CDT,0.48,5.50,426
08/05/2008 03:45   CDT,0.47,5.53,420
08/05/2008 04:00   CDT,0.45,5.55,406
08/05/2008 04:15   CDT,0.43,5.60,393
08/05/2008 04:30   CDT,0.40,5.63,364
08/05/2008 04:45   CDT,0.36,5.66,327
08/05/2008 05:00   CDT,0.36,5.69,328
08/05/2008 05:15   CDT,0.36,5.70,328
08/05/2008 05:30   CDT,0.34,5.74,314
08/05/2008 05:45   CDT,0.30,5.79,277
08/05/2008 06:00   CDT,0.23,5.84,217
08/05/2008 06:15   CDT,0.20,5.89,187
08/05/2008 06:30   CDT,0.18,5.94,164
08/05/2008 06:45   CDT,0.16,5.98,149
08/05/2008 07:00   CDT,0.15,6.01,142
08/05/2008 07:15   CDT,0.16,6.04,150
08/05/2008 07:30   CDT,0.18,6.06,166
08/05/2008 07:45   CDT,0.14,6.11,135
08/05/2008 08:00   CDT,0.14,6.15,136
08/05/2008 08:15   CDT,0.13,6.17,120
08/05/2008 08:30   CDT,0.09,6.23,88.6
08/05/2008 08:45   CDT,0.08,6.25,72.6
08/05/2008 09:00   CDT,0.09,6.28,89.0
08/05/2008 09:15   CDT,0.13,6.29,130
08/05/2008 09:30   CDT,0.14,6.32,138
08/05/2008 09:45   CDT,0.10,6.35,97.7
08/05/2008 10:00   CDT,0.11,6.39,106
08/05/2008 10:15   CDT,0.09,6.42,90.2
08/05/2008 10:30   CDT,0.06,6.45,57.6
08/05/2008 10:45   CDT,0.03,6.50,33.0
08/05/2008 11:00   CDT,0.04,6.52,41.4
08/05/2008 11:15   CDT,0.07,6.55,66.4
08/05/2008 11:30   CDT,0.07,6.58,66.6
08/05/2008 11:45   CDT,0.05,6.63,50.2
08/05/2008 12:00   CDT,0.03,6.65,25.1
08/05/2008 12:15   CDT,-0.01,6.68,-8.40
08/05/2008 12:30   CDT,-0.03,6.71,-25.3
08/05/2008 12:45   CDT,-0.03,6.75,-33.8
08/05/2008 13:00   CDT,0.00,6.75,0.00
08/05/2008 13:15   CDT,0.01,6.78,8.48
08/05/2008 13:30   CDT,-0.03,6.81,-25.5
08/05/2008 13:45   CDT,0.02,6.81,17.0
08/05/2008 14:00   CDT,-0.01,6.84,-8.53
08/05/2008 14:15   CDT,0.02,6.86,17.1
08/05/2008 14:30   CDT,0.03,6.87,34.2
08/05/2008 14:45   CDT,0.06,6.88,59.9
08/05/2008 15:00   CDT,0.06,6.88,59.9
08/05/2008 15:15   CDT,0.09,6.88,94.1
08/05/2008 15:30   CDT,0.10,6.88,103
08/05/2008 15:45   CDT,0.14,6.86,145
08/05/2008 16:00   CDT,0.20,6.83,204
08/05/2008 16:15   CDT,0.25,6.80,255
08/05/2008 16:30   CDT,0.28,6.78,288
08/05/2008 16:45   CDT,0.36,6.74,363
08/05/2008 17:00   CDT,0.40,6.73,405
08/05/2008 17:15   CDT,0.40,6.70,404
08/05/2008 17:30   CDT,0.44,6.68,445
08/05/2008 17:45   CDT,0.49,6.65,494
08/05/2008 18:00   CDT,0.51,6.64,511
08/05/2008 18:15   CDT,0.48,6.62,476
08/05/2008 18:30   CDT,0.47,6.60,467
08/05/2008 18:45   CDT,0.44,6.58,441
08/05/2008 19:00   CDT,0.43,6.56,432
08/05/2008 19:15   CDT,0.43,6.55,432
08/05/2008 19:30   CDT,0.44,6.53,439
08/05/2008 19:45   CDT,0.48,6.50,471
08/05/2008 20:00   CDT,0.49,6.49,487
08/05/2008 20:15   CDT,0.50,6.48,495
08/05/2008 20:30   CDT,0.48,6.46,469
08/05/2008 20:45   CDT,0.49,6.44,485
08/05/2008 21:00   CDT,0.50,6.43,492
08/05/2008 21:15   CDT,0.51,6.41,500
08/05/2008 21:30   CDT,0.53,6.39,515
08/05/2008 21:45   CDT,0.54,6.37,530
08/05/2008 22:00   CDT,0.55,6.35,538
08/05/2008 22:15   CDT,0.58,6.34,570
08/05/2008 22:30   CDT,0.59,6.32,577
08/05/2008 22:45   CDT,0.59,6.30,575
08/05/2008 23:00   CDT,0.60,6.28,582
08/05/2008 23:15   CDT,0.60,6.27,582
08/05/2008 23:30   CDT,0.62,6.25,597
08/05/2008 23:45   CDT,0.58,6.23,564
08/06/2008 00:00   CDT,0.60,6.22,579
08/06/2008 00:15   CDT,0.61,6.20,586
08/06/2008 00:30   CDT,0.63,6.19,609
08/06/2008 00:45   CDT,0.62,6.17,592
08/06/2008 01:00   CDT,0.63,6.15,607
08/06/2008 01:15   CDT,0.64,6.14,614
08/06/2008 01:30   CDT,0.64,6.12,613
08/06/2008 01:45   CDT,0.63,6.11,605
08/06/2008 02:00   CDT,0.65,6.09,619
08/06/2008 02:15   CDT,0.66,6.08,627
08/06/2008 02:30   CDT,0.69,6.06,657
08/06/2008 02:45   CDT,0.68,6.06,641
08/06/2008 03:00   CDT,0.69,6.04,656
08/06/2008 03:15   CDT,0.68,6.03,647
08/06/2008 03:30   CDT,0.73,6.02,686
08/06/2008 03:45   CDT,0.72,6.01,678
08/06/2008 04:00   CDT,0.71,6.01,670
08/06/2008 04:15   CDT,0.74,5.99,700
08/06/2008 04:30   CDT,0.74,5.98,699
08/06/2008 04:45   CDT,0.74,5.97,698
08/06/2008 05:00   CDT,0.74,5.97,698
08/06/2008 05:15   CDT,0.74,5.96,698
08/06/2008 05:30   CDT,0.75,5.96,705
08/06/2008 05:41   CDT,0.73,5.78,676
08/06/2008 05:45   CDT,0.73,5.78,670
08/06/2008 06:00   CDT,0.70,5.78,647
08/06/2008 06:15   CDT,0.73,5.78,670
08/06/2008 06:27   CDT,0.74,5.78,682
08/06/2008 06:30   CDT,0.74,5.79,686
08/06/2008 06:45   CDT,0.71,5.79,655
08/06/2008 07:00   CDT,0.74,5.79,686
08/06/2008 07:15   CDT,0.79,5.79,724
08/06/2008 07:30   CDT,0.78,5.80,717
08/06/2008 07:45   CDT,0.79,5.79,732
08/06/2008 08:00   CDT,0.79,5.78,731
08/06/2008 08:15   CDT,0.80,5.80,740
08/06/2008 08:30   CDT,0.79,5.81,726
08/06/2008 08:45   CDT,0.79,5.80,733
08/06/2008 09:00   CDT,0.79,5.79,732
08/06/2008 09:15   CDT,0.77,5.81,710
08/06/2008 09:30   CDT,0.80,5.84,744
08/06/2008 09:45   CDT,0.79,5.89,732
08/06/2008 10:00   CDT,0.79,5.91,741
08/06/2008 10:15   CDT,0.80,5.93,750
08/06/2008 10:30   CDT,0.78,5.95,728
08/06/2008 10:45   CDT,0.74,5.96,698
08/06/2008 11:00   CDT,0.74,5.96,698
08/06/2008 11:15   CDT,0.73,5.95,689
08/06/2008 11:30   CDT,0.78,5.94,728
08/06/2008 11:45   CDT,0.74,5.93,696
08/06/2008 12:00   CDT,0.74,5.92,695
08/06/2008 12:15   CDT,0.73,5.91,686
08/06/2008 12:30   CDT,0.75,5.90,701
08/06/2008 12:45   CDT,0.73,5.89,685
08/06/2008 13:00   CDT,0.73,5.88,684
08/06/2008 13:15   CDT,0.73,5.87,676
08/06/2008 13:30   CDT,0.71,5.86,660
08/06/2008 13:45   CDT,0.72,5.85,667
08/06/2008 14:00   CDT,0.72,5.83,665
08/06/2008 14:15   CDT,0.72,5.83,665
08/06/2008 14:30   CDT,0.73,5.82,680
08/06/2008 14:45   CDT,0.67,5.80,617
08/06/2008 15:00   CDT,0.65,5.79,601
08/06/2008 15:15   CDT,0.68,5.78,624
08/06/2008 15:30   CDT,0.60,5.77,554
08/06/2008 15:45   CDT,0.53,5.76,484
08/06/2008 16:00   CDT,0.52,5.75,476
08/06/2008 16:15   CDT,0.51,5.74,468
08/06/2008 16:30   CDT,0.50,5.73,460
08/06/2008 16:45   CDT,0.47,5.72,428
08/06/2008 17:00   CDT,0.48,5.71,436
08/06/2008 17:15   CDT,0.51,5.70,466
08/06/2008 17:30   CDT,0.53,5.69,488
08/06/2008 17:45   CDT,0.57,5.68,518
