Date/Time,mean_water_velocity_ft/s,gage_height_ft,discharge_ft3/s
08/02/2016 03:30   CDT,1.00,5.98,943
08/02/2016 03:45   CDT,1.01,5.98,950
08/02/2016 04:00   CDT,1.00,5.97,942
08/02/2016 04:15   CDT,1.06,5.97,997
08/02/2016 04:30   CDT,1.02,5.96,956
08/02/2016 04:45   CDT,1.00,5.95,940
08/02/2016 05:00   CDT,1.01,5.94,947
08/02/2016 05:15   CDT,1.02,5.93,953
08/02/2016 05:30   CDT,0.99,5.92,929
08/02/2016 05:45   CDT,1.06,5.92,992
08/02/2016 06:00   CDT,1.02,5.91,952
08/02/2016 06:15   CDT,1.05,5.90,982
08/02/2016 06:30   CDT,1.08,5.89,1000
08/02/2016 06:45   CDT,1.01,5.88,941
08/02/2016 07:00   CDT,1.07,5.88,995
08/02/2016 07:15   CDT,1.09,5.87,1020
08/02/2016 07:30   CDT,1.04,5.86,970
08/02/2016 07:45   CDT,1.07,5.85,992
08/02/2016 08:00   CDT,1.06,5.85,985
08/02/2016 08:15   CDT,1.11,5.85,1030
08/02/2016 08:30   CDT,0.98,5.84,906
08/02/2016 08:45   CDT,1.01,5.82,935
08/02/2016 09:00   CDT,0.98,5.83,905
08/02/2016 09:15   CDT,1.04,5.83,967
08/02/2016 09:30   CDT,1.03,5.83,952
08/02/2016 09:45   CDT,1.05,5.83,975
08/02/2016 10:00   CDT,1.04,5.84,968
08/02/2016 10:15   CDT,0.99,5.85,923
08/02/2016 10:30   CDT,1.04,5.86,970
08/02/2016 10:45   CDT,1.00,5.87,932
08/02/2016 11:00   CDT,0.97,5.88,902
08/02/2016 11:15   CDT,0.94,5.89,872
08/02/2016 11:30   CDT,0.97,5.91,905
08/02/2016 11:45   CDT,0.93,5.93,867
08/02/2016 12:00   CDT,0.94,5.94,884
08/02/2016 12:15   CDT,0.95,5.95,893
08/02/2016 12:30   CDT,0.90,5.96,847
08/02/2016 12:45   CDT,0.88,5.98,825
08/02/2016 13:00   CDT,0.85,5.99,802
08/02/2016 13:15   CDT,0.88,6.02,828
08/02/2016 13:30   CDT,0.84,6.03,789
08/02/2016 13:45   CDT,0.82,6.05,775
08/02/2016 14:00   CDT,0.85,6.06,808
08/02/2016 14:15   CDT,0.80,6.07,761
08/02/2016 14:30   CDT,0.82,6.08,777
08/02/2016 14:45   CDT,0.79,6.08,746
08/02/2016 15:00   CDT,0.81,6.09,770
08/02/2016 15:15   CDT,0.87,6.09,826
08/02/2016 15:30   CDT,0.89,6.09,850
08/02/2016 15:45   CDT,0.84,6.07,800
08/02/2016 16:00   CDT,0.85,6.07,808
08/02/2016 16:15   CDT,0.89,6.07,840
08/02/2016 16:30   CDT,0.88,6.07,832
08/02/2016 16:45   CDT,0.83,6.07,785
08/02/2016 17:00   CDT,0.85,6.06,808
08/02/2016 17:15   CDT,0.94,6.06,887
08/02/2016 17:30   CDT,0.88,6.05,830
08/02/2016 17:45   CDT,0.86,6.06,815
08/02/2016 18:00   CDT,0.91,6.05,862
08/02/2016 18:15   CDT,0.87,6.04,822
08/02/2016 18:30   CDT,0.91,6.04,861
08/02/2016 18:45   CDT,0.89,6.04,845
08/02/2016 19:00   CDT,0.91,6.04,861
08/02/2016 19:15   CDT,0.89,6.04,845
08/02/2016 19:30   CDT,0.89,6.04,845
08/02/2016 19:45   CDT,0.87,6.05,823
08/02/2016 20:00   CDT,0.90,6.05,854
08/02/2016 20:15   CDT,0.86,6.06,815
08/02/2016 20:30   CDT,0.84,6.06,800
08/02/2016 20:45   CDT,0.84,6.07,792
08/02/2016 21:00   CDT,0.88,6.07,832
08/02/2016 21:15   CDT,0.80,6.08,762
08/02/2016 21:30   CDT,0.81,6.09,770
08/02/2016 21:45   CDT,0.85,6.10,811
08/02/2016 22:00   CDT,0.84,6.11,796
08/02/2016 22:15   CDT,0.80,6.11,764
08/02/2016 22:30   CDT,0.79,6.12,757
08/02/2016 22:45   CDT,0.86,6.12,820
08/02/2016 23:00   CDT,0.84,6.12,804
08/02/2016 23:15   CDT,0.79,6.13,757
08/02/2016 23:30   CDT,0.84,6.13,797
08/02/2016 23:45   CDT,0.83,6.13,789
08/03/2016 00:00   CDT,0.85,6.13,813
08/03/2016 00:15   CDT,0.84,6.13,805
08/03/2016 00:30   CDT,0.84,6.13,797
08/03/2016 00:45   CDT,0.83,6.12,788
08/03/2016 01:00   CDT,0.85,6.12,812
08/03/2016 01:15   CDT,0.84,6.12,796
08/03/2016 01:30   CDT,0.81,6.11,772
08/03/2016 01:45   CDT,0.86,6.11,819
08/03/2016 02:00   CDT,0.87,6.10,827
08/03/2016 02:15   CDT,0.89,6.10,843
08/03/2016 02:30   CDT,0.92,6.09,873
08/03/2016 02:45   CDT,0.91,6.08,865
08/03/2016 03:00   CDT,0.89,6.08,841
08/03/2016 03:15   CDT,0.89,6.07,848
08/03/2016 03:30   CDT,0.91,6.06,863
08/03/2016 03:45   CDT,0.94,6.05,886
08/03/2016 04:00   CDT,0.94,6.05,886
08/03/2016 04:15   CDT,0.91,6.04,861
08/03/2016 04:30   CDT,0.91,6.03,860
08/03/2016 04:45   CDT,0.91,6.03,860
08/03/2016 05:00   CDT,0.96,6.02,907
08/03/2016 05:15   CDT,0.92,6.01,867
08/03/2016 05:30   CDT,0.95,6.00,897
08/03/2016 05:45   CDT,0.94,5.99,888
08/03/2016 06:00   CDT,1.01,5.98,950
08/03/2016 06:15   CDT,0.96,5.98,903
08/03/2016 06:30   CDT,0.99,5.96,925
08/03/2016 06:45   CDT,1.04,5.96,972
08/03/2016 07:00   CDT,1.00,5.95,940
08/03/2016 07:15   CDT,0.97,5.94,907
08/03/2016 07:30   CDT,1.00,5.93,938
08/03/2016 07:45   CDT,0.99,5.92,929
08/03/2016 08:00   CDT,0.99,5.91,920
08/03/2016 08:15   CDT,1.00,5.91,936
08/03/2016 08:30   CDT,1.04,5.90,966
08/03/2016 08:45   CDT,1.05,5.89,981
08/03/2016 09:00   CDT,1.04,5.89,965
08/03/2016 09:15   CDT,1.03,5.89,957
08/03/2016 09:30   CDT,1.00,5.89,934
08/03/2016 09:45   CDT,1.01,5.88,941
08/03/2016 10:00   CDT,1.01,5.88,941
08/03/2016 10:15   CDT,1.04,5.87,963
08/03/2016 10:30   CDT,0.99,5.88,925
08/03/2016 10:45   CDT,0.99,5.88,925
08/03/2016 11:00   CDT,0.98,5.89,911
08/03/2016 11:15   CDT,0.95,5.89,887
08/03/2016 11:30   CDT,0.94,5.90,873
08/03/2016 11:45   CDT,0.98,5.92,913
08/03/2016 12:00   CDT,0.91,5.94,853
08/03/2016 12:15   CDT,0.89,5.95,830
08/03/2016 12:30   CDT,0.91,5.96,854
08/03/2016 12:45   CDT,0.90,5.97,847
08/03/2016 13:00   CDT,0.84,5.99,786
08/03/2016 13:15   CDT,0.86,6.00,811
08/03/2016 13:30   CDT,0.84,6.02,789
08/03/2016 13:45   CDT,0.83,6.03,781
08/03/2016 14:00   CDT,0.79,6.04,743
08/03/2016 14:15   CDT,0.79,6.06,752
08/03/2016 14:30   CDT,0.83,6.06,784
08/03/2016 14:45   CDT,0.83,6.06,784
08/03/2016 15:00   CDT,0.84,6.07,792
08/03/2016 15:15   CDT,0.83,6.08,785
08/03/2016 15:30   CDT,0.82,6.08,777
08/03/2016 15:45   CDT,0.81,6.07,769
08/03/2016 16:00   CDT,0.84,6.08,801
08/03/2016 16:15   CDT,0.87,6.07,824
08/03/2016 16:30   CDT,0.86,6.07,816
08/03/2016 16:45   CDT,0.84,6.06,800
08/03/2016 17:00   CDT,0.87,6.06,823
08/03/2016 17:15   CDT,0.84,6.05,791
08/03/2016 17:30   CDT,0.88,6.05,830
08/03/2016 17:45   CDT,0.90,6.04,853
08/03/2016 18:00   CDT,0.85,6.04,806
08/03/2016 18:15   CDT,0.84,6.04,798
08/03/2016 18:30   CDT,0.85,6.04,806
08/03/2016 18:45   CDT,0.91,6.04,861
08/03/2016 19:00   CDT,0.86,6.03,813
08/03/2016 19:15   CDT,0.89,6.03,845
08/03/2016 19:30   CDT,0.85,6.02,804
08/03/2016 19:45   CDT,0.89,6.02,844
08/03/2016 20:00   CDT,0.93,6.01,874
08/03/2016 20:15   CDT,0.90,6.01,851
08/03/2016 20:30   CDT,0.91,6.00,858
08/03/2016 20:45   CDT,0.94,6.00,889
08/03/2016 21:00   CDT,0.89,6.00,842
08/03/2016 21:15   CDT,0.94,5.99,881
08/03/2016 21:30   CDT,0.87,5.99,818
08/03/2016 21:45   CDT,0.91,5.99,857
08/03/2016 22:00   CDT,0.91,5.98,856
08/03/2016 22:15   CDT,0.86,5.98,809
08/03/2016 22:30   CDT,0.93,5.98,872
08/03/2016 22:45   CDT,0.90,5.98,848
08/03/2016 23:00   CDT,0.90,5.98,848
08/03/2016 23:15   CDT,0.89,5.98,833
08/03/2016 23:30   CDT,0.86,5.98,809
08/03/2016 23:45   CDT,0.88,5.98,825
08/04/2016 00:00   CDT,0.91,5.98,856
08/04/2016 00:15   CDT,0.87,5.98,817
08/04/2016 00:30   CDT,0.88,5.98,825
08/04/2016 00:45   CDT,0.89,5.98,840
08/04/2016 01:00   CDT,0.89,5.98,833
08/04/2016 01:15   CDT,0.91,5.97,855
08/04/2016 01:30   CDT,0.88,5.97,824
08/04/2016 01:45   CDT,0.88,5.97,824
08/04/2016 02:00   CDT,0.87,5.97,816
08/04/2016 02:15   CDT,0.92,5.96,862
08/04/2016 02:30   CDT,0.89,5.96,831
08/04/2016 02:45   CDT,0.88,5.96,823
08/04/2016 03:00   CDT,0.89,5.96,839
08/04/2016 03:15   CDT,0.91,5.95,854
08/04/2016 03:30   CDT,0.89,5.95,830
08/04/2016 03:45   CDT,0.93,5.94,868
08/04/2016 04:00   CDT,0.90,5.94,845
08/04/2016 04:15   CDT,0.95,5.93,891
08/04/2016 04:30   CDT,0.97,5.93,907
08/04/2016 04:45   CDT,0.89,5.92,828
08/04/2016 05:00   CDT,0.89,5.91,827
08/04/2016 05:15   CDT,0.92,5.90,857
08/04/2016 05:30   CDT,0.98,5.90,912
08/04/2016 05:45   CDT,0.96,5.89,895
08/04/2016 06:00   CDT,0.91,5.88,848
08/04/2016 06:15   CDT,0.93,5.88,863
08/04/2016 06:30   CDT,0.94,5.87,870
08/04/2016 06:45   CDT,0.97,5.86,900
08/04/2016 07:00   CDT,0.91,5.85,845
08/04/2016 07:15   CDT,0.99,5.85,915
08/04/2016 07:30   CDT,0.99,5.84,914
08/04/2016 07:45   CDT,0.98,5.83,905
08/04/2016 08:00   CDT,1.01,5.83,936
08/04/2016 08:15   CDT,0.95,5.82,881
08/04/2016 08:30   CDT,1.03,5.81,950
08/04/2016 08:45   CDT,0.99,5.81,919
08/04/2016 09:00   CDT,1.03,5.80,949
08/04/2016 09:15   CDT,1.04,5.79,956
08/04/2016 09:30   CDT,1.01,5.79,932
08/04/2016 09:45   CDT,1.01,5.79,932
08/04/2016 10:00   CDT,0.99,5.77,907
08/04/2016 10:15   CDT,0.99,5.78,908
08/04/2016 10:30   CDT,0.97,5.78,893
08/04/2016 10:45   CDT,1.01,5.78,931
08/04/2016 11:00   CDT,0.95,5.79,878
08/04/2016 11:15   CDT,0.99,5.80,910
08/04/2016 11:30   CDT,0.91,5.82,842
08/04/2016 11:45   CDT,0.92,5.83,851
08/04/2016 12:00   CDT,0.91,5.84,844
08/04/2016 12:15   CDT,0.87,5.87,808
08/04/2016 12:30   CDT,0.89,5.88,832
08/04/2016 12:45   CDT,0.83,5.90,771
08/04/2016 13:00   CDT,0.82,5.92,765
08/04/2016 13:15   CDT,0.79,5.94,743
08/04/2016 13:30   CDT,0.77,5.96,721
08/04/2016 13:45   CDT,0.76,5.98,715
08/04/2016 14:00   CDT,0.73,5.99,692
08/04/2016 14:15   CDT,0.77,6.00,724
08/04/2016 14:30   CDT,0.73,6.02,686
08/04/2016 14:45   CDT,0.79,6.03,742
08/04/2016 15:00   CDT,0.72,6.04,680
08/04/2016 15:15   CDT,0.72,6.05,680
08/04/2016 15:30   CDT,0.75,6.06,713
08/04/2016 15:45   CDT,0.73,6.06,697
08/04/2016 16:00   CDT,0.74,6.06,705
08/04/2016 16:15   CDT,0.77,6.06,728
08/04/2016 16:30   CDT,0.78,6.05,736
08/04/2016 16:45   CDT,0.84,6.05,791
08/04/2016 17:00   CDT,0.81,6.05,767
08/04/2016 17:15   CDT,0.82,6.04,774
08/04/2016 17:30   CDT,0.80,6.04,759
08/04/2016 17:45   CDT,0.82,6.03,774
08/04/2016 18:00   CDT,0.83,6.03,781
08/04/2016 18:15   CDT,0.88,6.02,828
08/04/2016 18:30   CDT,0.91,6.02,860
08/04/2016 18:45   CDT,0.85,6.01,804
08/04/2016 19:00   CDT,0.89,6.01,835
08/04/2016 19:15   CDT,0.89,6.01,835
08/04/2016 19:30   CDT,0.85,6.00,803
08/04/2016 19:45   CDT,0.90,6.00,850
08/04/2016 20:00   CDT,0.85,6.00,803
08/04/2016 20:15   CDT,0.89,6.00,834
08/04/2016 20:30   CDT,0.88,6.00,826
08/04/2016 20:45   CDT,0.89,5.99,841
08/04/2016 21:00   CDT,0.88,5.98,825
08/04/2016 21:15   CDT,0.84,5.97,785
08/04/2016 21:30   CDT,0.86,5.98,809
08/04/2016 21:45   CDT,0.89,5.99,833
08/04/2016 22:00   CDT,0.85,5.99,802
08/04/2016 22:15   CDT,0.90,5.99,849
08/04/2016 22:30   CDT,0.84,6.01,788
08/04/2016 22:45   CDT,0.83,6.01,780
08/04/2016 23:00   CDT,0.82,6.02,773
08/04/2016 23:15   CDT,0.82,6.03,774
08/04/2016 23:30   CDT,0.79,6.03,750
08/04/2016 23:45   CDT,0.80,6.04,759
08/05/2016 00:00   CDT,0.84,6.05,791
08/05/2016 00:15   CDT,0.79,6.05,751
08/05/2016 00:30   CDT,0.83,6.05,783
08/05/2016 00:45   CDT,0.81,6.05,767
08/05/2016 01:00   CDT,0.76,6.05,720
08/05/2016 01:15   CDT,0.81,6.06,768
08/05/2016 01:30   CDT,0.79,6.05,743
08/05/2016 01:45   CDT,0.82,6.05,775
08/05/2016 02:00   CDT,0.82,6.06,776
08/05/2016 02:15   CDT,0.79,6.05,743
08/05/2016 02:30   CDT,0.84,6.05,799
08/05/2016 02:45   CDT,0.84,6.04,790
08/05/2016 03:00   CDT,0.79,6.04,751
08/05/2016 03:15   CDT,0.84,6.04,798
08/05/2016 03:30   CDT,0.87,6.03,821
08/05/2016 03:45   CDT,0.84,6.03,789
08/05/2016 04:00   CDT,0.85,6.02,804
08/05/2016 04:15   CDT,0.90,6.02,852
08/05/2016 04:30   CDT,0.89,6.01,843
08/05/2016 04:45   CDT,0.88,6.01,827
08/05/2016 05:00   CDT,0.89,6.00,834
08/05/2016 05:15   CDT,0.87,6.00,818
08/05/2016 05:30   CDT,0.87,5.99,818
08/05/2016 05:45   CDT,0.88,5.99,826
08/05/2016 06:00   CDT,0.92,5.98,864
08/05/2016 06:15   CDT,0.91,5.97,855
08/05/2016 06:30   CDT,0.94,5.97,887
08/05/2016 06:45   CDT,0.92,5.96,862
08/05/2016 07:00   CDT,0.92,5.96,862
08/05/2016 07:15   CDT,0.94,5.94,876
08/05/2016 07:30   CDT,0.93,5.94,868
08/05/2016 07:45   CDT,0.95,5.93,891
08/05/2016 08:00   CDT,0.95,5.93,891
08/05/2016 08:15   CDT,0.95,5.92,890
08/05/2016 08:30   CDT,0.95,5.91,889
08/05/2016 08:45   CDT,0.99,5.91,928
08/05/2016 09:00   CDT,0.96,5.91,897
08/05/2016 09:15   CDT,0.93,5.90,865
08/05/2016 09:30   CDT,0.97,5.90,904
08/05/2016 09:45   CDT,0.99,5.89,926
08/05/2016 10:00   CDT,1.00,5.89,934
08/05/2016 10:15   CDT,0.98,5.89,911
08/05/2016 10:30   CDT,0.96,5.89,895
08/05/2016 10:45   CDT,0.89,5.89,825
08/05/2016 11:00   CDT,0.94,5.90,873
08/05/2016 11:15   CDT,0.92,5.91,858
08/05/2016 11:30   CDT,0.98,5.92,913
08/05/2016 11:45   CDT,0.92,5.93,860
08/05/2016 12:00   CDT,0.89,5.95,838
08/05/2016 12:15   CDT,0.86,5.97,808
08/05/2016 12:30   CDT,0.81,5.98,762
08/05/2016 12:45   CDT,0.86,6.00,811
08/05/2016 13:00   CDT,0.80,6.03,758
08/05/2016 13:15   CDT,0.81,6.04,766
08/05/2016 13:30   CDT,0.74,6.05,704
08/05/2016 13:45   CDT,0.72,6.06,681
08/05/2016 14:00   CDT,0.79,6.07,745
08/05/2016 14:15   CDT,0.74,6.08,706
08/05/2016 14:30   CDT,0.75,6.10,715
08/05/2016 14:45   CDT,0.75,6.11,716
08/05/2016 15:00   CDT,0.71,6.12,677
08/05/2016 15:15   CDT,0.73,6.13,702
08/05/2016 15:30   CDT,0.73,6.14,702
08/05/2016 15:45   CDT,0.68,6.13,646
08/05/2016 16:00   CDT,0.73,6.14,694
08/05/2016 16:15   CDT,0.68,6.15,655
08/05/2016 16:30   CDT,0.74,6.16,712
08/05/2016 16:45   CDT,0.73,6.15,703
08/05/2016 17:00   CDT,0.75,6.16,720
08/05/2016 17:15   CDT,0.73,6.17,704
08/05/2016 17:30   CDT,0.73,6.19,706
08/05/2016 17:45   CDT,0.73,6.20,698
08/05/2016 18:00   CDT,0.74,6.21,715
08/05/2016 18:15   CDT,0.68,6.22,659
08/05/2016 18:30   CDT,0.73,6.24,701
08/05/2016 18:45   CDT,0.67,6.25,645
08/05/2016 19:00   CDT,0.66,6.26,638
08/05/2016 19:15   CDT,0.66,6.26,638
08/05/2016 19:30   CDT,0.64,6.27,622
08/05/2016 19:45   CDT,0.63,6.27,614
08/05/2016 20:00   CDT,0.63,6.28,607
08/05/2016 20:15   CDT,0.66,6.28,639
08/05/2016 20:30   CDT,0.66,6.29,640
08/05/2016 20:45   CDT,0.65,6.29,632
08/05/2016 21:00   CDT,0.71,6.29,688
08/05/2016 21:15   CDT,0.68,6.29,664
08/05/2016 21:30   CDT,0.67,6.29,648
08/05/2016 21:45   CDT,0.69,6.29,672
08/05/2016 22:00   CDT,0.68,6.29,664
08/05/2016 22:15   CDT,0.69,6.30,673
08/05/2016 22:30   CDT,0.71,6.29,688
08/05/2016 22:45   CDT,0.68,6.29,656
08/05/2016 23:00   CDT,0.75,6.29,729
08/05/2016 23:15   CDT,0.66,6.29,640
08/05/2016 23:30   CDT,0.68,6.30,656
08/05/2016 23:45   CDT,0.70,6.30,681
08/06/2016 00:00   CDT,0.64,6.30,624
08/06/2016 00:15   CDT,0.71,6.30,689
08/06/2016 00:30   CDT,0.71,6.30,689
08/06/2016 00:45   CDT,0.71,6.31,690
08/06/2016 01:00   CDT,0.72,6.30,697
08/06/2016 01:15   CDT,0.72,6.30,697
08/06/2016 01:30   CDT,0.69,6.30,673
08/06/2016 01:45   CDT,0.73,6.30,705
08/06/2016 02:00   CDT,0.72,6.29,696
08/06/2016 02:15   CDT,0.67,6.29,648
08/06/2016 02:30   CDT,0.74,6.28,720
08/06/2016 02:45   CDT,0.73,6.28,704
08/06/2016 03:00   CDT,0.74,6.28,720
08/06/2016 03:15   CDT,0.76,6.27,735
08/06/2016 03:30   CDT,0.74,6.27,719
08/06/2016 03:45   CDT,0.76,6.27,735
08/06/2016 04:00   CDT,0.79,6.26,767
08/06/2016 04:15   CDT,0.78,6.26,751
08/06/2016 04:30   CDT,0.78,6.25,750
08/06/2016 04:45   CDT,0.85,6.25,823
08/06/2016 05:00   CDT,0.82,6.24,790
08/06/2016 05:15   CDT,0.81,6.24,782
08/06/2016 05:30   CDT,0.83,6.23,797
08/06/2016 05:45   CDT,0.86,6.23,829
08/06/2016 06:00   CDT,0.90,6.22,869
08/06/2016 06:15   CDT,0.87,6.21,836
08/06/2016 06:30   CDT,0.89,6.21,860
08/06/2016 06:45   CDT,0.86,6.20,827
08/06/2016 07:00   CDT,0.84,6.19,810
08/06/2016 07:15   CDT,0.89,6.19,850
08/06/2016 07:30   CDT,0.93,6.18,889
08/06/2016 07:45   CDT,0.87,6.18,833
08/06/2016 08:00   CDT,0.90,6.17,864
08/06/2016 08:15   CDT,0.89,6.16,856
08/06/2016 08:30   CDT,0.89,6.15,855
08/06/2016 08:45   CDT,0.99,6.15,951
08/06/2016 09:00   CDT,0.93,6.14,886
08/06/2016 09:15   CDT,0.89,6.13,853
08/06/2016 09:30   CDT,0.91,6.12,868
08/06/2016 09:45   CDT,0.96,6.12,916
08/06/2016 10:00   CDT,0.92,6.11,875
08/06/2016 10:15   CDT,0.97,6.10,922
08/06/2016 10:30   CDT,0.97,6.10,922
08/06/2016 10:45   CDT,0.99,6.09,937
08/06/2016 11:00   CDT,0.98,6.09,929
08/06/2016 11:15   CDT,0.95,6.08,904
08/06/2016 11:30   CDT,0.89,6.08,849
08/06/2016 11:45   CDT,0.99,6.08,944
08/06/2016 12:00   CDT,0.94,6.08,888
08/06/2016 12:15   CDT,0.98,6.07,927
08/06/2016 12:30   CDT,0.96,6.08,912
08/06/2016 12:45   CDT,0.94,6.09,897
08/06/2016 13:00   CDT,0.95,6.09,905
08/06/2016 13:15   CDT,0.94,6.09,897
08/06/2016 13:30   CDT,0.91,6.09,866
08/06/2016 13:45   CDT,0.89,6.10,850
08/06/2016 14:00   CDT,0.89,6.10,843
08/06/2016 14:15   CDT,0.88,6.11,835
08/06/2016 14:30   CDT,0.87,6.11,827
08/06/2016 14:45   CDT,0.89,6.12,844
08/06/2016 15:00   CDT,0.89,6.12,852
08/06/2016 15:15   CDT,0.89,6.11,843
08/06/2016 15:30   CDT,0.87,6.12,828
08/06/2016 15:45   CDT,0.85,6.12,812
08/06/2016 16:00   CDT,0.89,6.11,851
08/06/2016 16:15   CDT,0.89,6.11,843
08/06/2016 16:30   CDT,0.90,6.11,859
08/06/2016 16:45   CDT,0.91,6.10,866
08/06/2016 17:00   CDT,0.89,6.09,850
08/06/2016 17:15   CDT,0.93,6.10,882
08/06/2016 17:30   CDT,0.89,6.09,842
08/06/2016 17:45   CDT,0.91,6.09,866
08/06/2016 18:00   CDT,0.89,6.08,849
08/06/2016 18:15   CDT,0.90,6.07,856
08/06/2016 18:30   CDT,0.92,6.07,872
